DATETIME,DBTM (m),DMEA (m),MFIA (L/min),RPMA (rpm),SPPA (bar),WOBA (ton)
2010-07-01T05:02:27Z,2500.13,2924,0,0,1.1,0
2010-07-01T05:02:32Z,2501.51,2924,0,0,1,0
2010-07-01T05:02:37Z,2503.56,2924,0,0,1,0
2010-07-01T05:02:42Z,2504.89,2924,0,0,1,0
2010-07-01T05:02:47Z,2506.88,2924,0,0,1.1,0
2010-07-01T05:02:52Z,2508.26,2924,0,0,1.1,0
2010-07-01T05:02:57Z,2510.17,2924,0,0,1.2,0
2010-07-01T05:03:02Z,2511.08,2924,0,0,1.1,0
2010-07-01T05:03:07Z,2511.48,2924,0,0,1.7,0
2010-07-01T05:03:12Z,2511.48,2924,0,0,0.9,0
2010-07-01T05:03:17Z,2511.48,2924,0,0,0.9,0
2010-07-01T05:03:22Z,2511.48,2924,0,0,0.9,0
2010-07-01T05:03:27Z,2511.48,2924,0,0,1,0
2010-07-01T05:03:32Z,2511.48,2924,0,0,1,0
2010-07-01T05:03:37Z,2511.48,2924,0,0,1.2,0
2010-07-01T05:03:42Z,2511.48,2924,0,0,1.4,0
2010-07-01T05:03:47Z,2511.48,2924,0,0,1.1,0
2010-07-01T05:03:52Z,2511.48,2924,0,0,1,0
2010-07-01T05:03:57Z,2511.48,2924,0,0,1.2,0
2010-07-01T05:04:02Z,2511.48,2924,0,0,1.1,0
2010-07-01T05:04:07Z,2511.48,2924,0,0,1,0
2010-07-01T05:04:12Z,2511.48,2924,0,0,1.1,0
2010-07-01T05:04:17Z,2511.48,2924,0,0,1.1,0
2010-07-01T05:04:22Z,2511.48,2924,0,0,1,0
2010-07-01T05:04:27Z,2511.48,2924,0,0,1.2,0
2010-07-01T05:04:32Z,2511.48,2924,0,0,1.5,0
2010-07-01T05:04:37Z,2511.1,2924,0,0,1.4,0
2010-07-01T05:04:42Z,2511.53,2924,0,0,1.2,0
2010-07-01T05:04:47Z,2513.13,2924,0,0,1.1,0
2010-07-01T05:04:52Z,2514.46,2924,0,0,1,0
2010-07-01T05:04:57Z,2516.51,2924,0,0,1,0
2010-07-01T05:05:02Z,2517.83,2924,0,0,1.1,0
2010-07-01T05:05:07Z,2519.82,2924,0,0,1.1,0
2010-07-01T05:05:12Z,2521.19,2924,0,0,1.1,0
2010-07-01T05:05:17Z,2523.09,2924,0,0,1,0
2010-07-01T05:05:22Z,2524.35,2924,0,0,1.2,0
2010-07-01T05:05:27Z,2526.27,2924,0,0,1.1,0
2010-07-01T05:05:32Z,2527.45,2924,0,0,1.1,0
2010-07-01T05:05:37Z,2529.25,2924,0,0,1.1,0
2010-07-01T05:05:42Z,2530.53,2924,0,0,1,0
2010-07-01T05:05:47Z,2532.51,2924,0,0,1.1,0
2010-07-01T05:05:52Z,2533.84,2924,0,0,1.1,0
2010-07-01T05:05:57Z,2535.91,2924,0,0,1.2,0
2010-07-01T05:06:02Z,2537.14,2924,0,0,1.2,0
2010-07-01T05:06:07Z,2538.42,2924,0,0,1.1,0
2010-07-01T05:06:12Z,2538.59,2924,0,0,1.4,0
2010-07-01T05:06:17Z,2538.59,2924,0,0,0.9,0
2010-07-01T05:06:22Z,2538.59,2924,0,0,0.9,0
2010-07-01T05:06:27Z,2538.59,2924,0,0,0.9,0
2010-07-01T05:06:32Z,2538.59,2924,0,0,1,0
2010-07-01T05:06:37Z,2538.59,2924,0,0,1,0
2010-07-01T05:06:42Z,2538.59,2924,0,0,1.3,0
2010-07-01T05:06:47Z,2538.59,2924,0,0,1.2,0
2010-07-01T05:06:52Z,2538.59,2924,0,0,1.1,0
2010-07-01T05:06:57Z,2538.59,2924,0,0,1.2,0
2010-07-01T05:07:02Z,2538.59,2924,0,0,1.1,0
2010-07-01T05:07:07Z,2538.59,2924,0,0,1.1,0
2010-07-01T05:07:12Z,2538.59,2924,0,0,1.1,0
2010-07-01T05:07:17Z,2538.59,2924,0,0,1.1,0
2010-07-01T05:07:22Z,2538.59,2924,0,0,1.2,0
2010-07-01T05:07:27Z,2538.59,2924,0,0,1.1,0
2010-07-01T05:07:32Z,2538.59,2924,0,0,1.4,0
2010-07-01T05:07:37Z,2538.59,2924,0,0,1.3,0
2010-07-01T05:07:42Z,2538.59,2924,0,0,1.7,-1.39
2010-07-01T05:07:47Z,2538.88,2924,0,0,1.1,0
2010-07-01T05:07:52Z,2540.21,2924,0,0,1.1,0
2010-07-01T05:07:57Z,2542.26,2924,0,0,1.1,0
2010-07-01T05:08:02Z,2543.69,2924,0,0,1.1,0
2010-07-01T05:08:07Z,2545.88,2924,0,0,1.1,0
2010-07-01T05:08:12Z,2547.37,2924,0,0,1.1,0
2010-07-01T05:08:17Z,2549.56,2924,0,0,1.1,0
2010-07-01T05:08:22Z,2551.01,2924,0,0,1.1,0
2010-07-01T05:08:27Z,2553.17,2924,0,0,1.1,0
2010-07-01T05:08:32Z,2554.61,2924,0,0,1,0
2010-07-01T05:08:37Z,2556.76,2924,0,0,1.1,0
2010-07-01T05:08:42Z,2558.19,2924,0,0,1,0
2010-07-01T05:08:47Z,2560.33,2924,0,0,1.1,0
2010-07-01T05:08:52Z,2561.74,2924,0,0,1.1,0
2010-07-01T05:08:57Z,2563.72,2924,0,0,1.3,0
2010-07-01T05:09:02Z,2564.75,2924,0,0,1.1,0
2010-07-01T05:09:07Z,2565.57,2924,0,0,1.1,0
2010-07-01T05:09:12Z,2565.72,2924,0,0,1.5,0
2010-07-01T05:09:17Z,2565.72,2924,0,0,0.9,0
2010-07-01T05:09:22Z,2565.72,2924,0,0,0.9,0
2010-07-01T05:09:27Z,2565.72,2924,0,0,0.9,0
2010-07-01T05:09:32Z,2565.72,2924,0,0,1,0
2010-07-01T05:09:37Z,2565.72,2924,0,0,1,0
2010-07-01T05:09:42Z,2565.72,2924,0,0,1.3,0
2010-07-01T05:09:47Z,2565.72,2924,0,0,1.1,0
2010-07-01T05:09:52Z,2565.72,2924,0,0,1,0
2010-07-01T05:09:57Z,2565.72,2924,0,0,1.1,0
2010-07-01T05:10:02Z,2565.72,2924,0,0,1.1,0
2010-07-01T05:10:07Z,2565.72,2924,0,0,1.1,0
2010-07-01T05:10:12Z,2565.72,2924,0,0,1.1,0
2010-07-01T05:10:17Z,2565.72,2924,0,0,1.1,0
2010-07-01T05:10:22Z,2565.72,2924,0,0,1.4,0
2010-07-01T05:10:27Z,2565.72,2924,0,0,1.4,0
2010-07-01T05:10:32Z,2565.12,2924,0,0,1.3,0
2010-07-01T05:10:37Z,2565.54,2924,0,0,1.3,0
2010-07-01T05:10:42Z,2566.47,2924,0,0,1.2,0
2010-07-01T05:10:47Z,2568.08,2924,0,0,1.1,0
2010-07-01T05:10:52Z,2569.39,2924,0,0,1.1,0
2010-07-01T05:10:57Z,2571.5,2924,0,0,1.2,0
2010-07-01T05:11:02Z,2572.89,2924,0,0,1.1,0
2010-07-01T05:11:07Z,2575.06,2924,0,0,1.1,0
2010-07-01T05:11:12Z,2576.52,2924,0,0,1.1,0
2010-07-01T05:11:17Z,2578.62,2924,0,0,1.1,0
2010-07-01T05:11:22Z,2579.96,2924,0,0,1.1,0
2010-07-01T05:11:27Z,2582.08,2924,0,0,1,0
2010-07-01T05:11:32Z,2583.44,2924,0,0,1.1,0
2010-07-01T05:11:37Z,2585.55,2924,0,0,1.1,0
2010-07-01T05:11:42Z,2586.95,2924,0,0,1,0
2010-07-01T05:11:47Z,2588.87,2924,0,0,1,0
2010-07-01T05:11:52Z,2590.1,2924,0,0,1.2,0
2010-07-01T05:11:57Z,2591.72,2924,0,0,1.1,0
2010-07-01T05:12:02Z,2592.41,2924,0,0,1,0
2010-07-01T05:12:07Z,2592.6,2924,0,0,0.9,0
2010-07-01T05:12:12Z,2592.6,2924,0,0,0.9,0
2010-07-01T05:12:17Z,2592.6,2924,0,0,0.9,0
2010-07-01T05:12:22Z,2592.6,2924,0,0,1,0
2010-07-01T05:12:27Z,2592.6,2924,0,0,0.9,0
2010-07-01T05:12:32Z,2592.6,2924,0,0,1,0
2010-07-01T05:12:37Z,2592.6,2924,0,0,1.8,0
2010-07-01T05:12:42Z,2592.6,2924,0,0,1.1,0
2010-07-01T05:12:47Z,2592.6,2924,0,0,1.2,0
2010-07-01T05:12:52Z,2592.6,2924,0,0,1.1,0
2010-07-01T05:12:57Z,2592.6,2924,0,0,1.1,0
2010-07-01T05:13:02Z,2592.6,2924,0,0,1.1,0
2010-07-01T05:13:07Z,2592.6,2924,0,0,1,0
2010-07-01T05:13:12Z,2592.6,2924,0,0,1.1,0
2010-07-01T05:13:17Z,2592.6,2924,0,0,1.1,0
2010-07-01T05:13:22Z,2592.6,2924,0,0,1.6,0
2010-07-01T05:13:27Z,2594.53,2924,0,0,1.3,0
2010-07-01T05:13:32Z,2592.6,2924,0,0,1.2,0
2010-07-01T05:13:37Z,2594.53,2924,0,0,1.1,0
2010-07-01T05:13:42Z,2595.13,2924,0,0,1.1,0
2010-07-01T05:13:47Z,2597.06,2924,0,0,1.1,0
2010-07-01T05:13:52Z,2598.47,2924,0,0,1,0
2010-07-01T05:13:57Z,2600.73,2924,0,0,1.1,0
2010-07-01T05:14:02Z,2602.26,2924,0,0,1.1,0
2010-07-01T05:14:07Z,2604.48,2924,0,0,1.1,0
2010-07-01T05:14:12Z,2605.95,2924,0,0,1,0
2010-07-01T05:14:17Z,2608.24,2924,0,0,1.1,0
2010-07-01T05:14:22Z,2609.76,2924,0,0,1,0
2010-07-01T05:14:27Z,2612.03,2924,0,0,1,0
2010-07-01T05:14:32Z,2613.55,2924,0,0,1,0
2010-07-01T05:14:37Z,2615.81,2924,0,0,1.1,0
2010-07-01T05:14:42Z,2617.28,2924,0,0,1.1,0
2010-07-01T05:14:47Z,2619.47,2924,0,0,1.2,0
2010-07-01T05:14:52Z,2620.53,2924,0,0,1.4,0
2010-07-01T05:14:57Z,2621.14,2924,0,0,1.1,0
2010-07-01T05:15:02Z,2621.21,2924,0,0,1,0
2010-07-01T05:15:07Z,2621.21,2924,0,0,0.9,0
2010-07-01T05:15:12Z,2621.21,2924,0,0,1,0
2010-07-01T05:15:17Z,2621.21,2924,0,0,0.9,0
2010-07-01T05:15:22Z,2621.21,2924,0,0,1,0
2010-07-01T05:15:27Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:15:32Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:15:37Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:15:42Z,2621.21,2924,0,0,1.2,0
2010-07-01T05:15:47Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:15:52Z,2621.21,2924,0,0,1,0
2010-07-01T05:15:57Z,2621.21,2924,0,0,1,0
2010-07-01T05:16:02Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:16:07Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:16:12Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:16:17Z,2621.21,2924,0,0,1,0
2010-07-01T05:16:22Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:16:27Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:16:32Z,2621.21,2924,0,0,1.1,0
2010-07-01T05:16:37Z,2621.21,2924,0,0,1,0
2010-07-01T05:16:42Z,2621.21,2924,0,0,1,0
2010-07-01T05:16:47Z,2621.21,2924,0,0,1.4,0
2010-07-01T05:16:52Z,2621.21,2924,0,0,1.4,0
2010-07-01T05:16:57Z,2621.21,2924,0,0,1,6.29
2010-07-01T05:17:02Z,2620.62,2924,0,0,1.2,0
2010-07-01T05:17:07Z,2622.28,2924,0,0,1.1,0
2010-07-01T05:17:12Z,2623.94,2924,0,0,1.1,0
2010-07-01T05:17:17Z,2626.61,2924,0,0,1.1,0
2010-07-01T05:17:22Z,2628.44,2924,0,0,1.1,0
2010-07-01T05:17:27Z,2631.14,2924,0,0,1.2,0
2010-07-01T05:17:32Z,2632.93,2924,0,0,1,0
2010-07-01T05:17:37Z,2635.7,2924,0,0,1.1,0
2010-07-01T05:17:42Z,2637.59,2924,0,0,1,0
2010-07-01T05:17:47Z,2640.3,2924,0,0,1,0
2010-07-01T05:17:52Z,2642.24,2924,0,0,1.1,0
2010-07-01T05:17:57Z,2644.88,2924,0,0,1.1,0
2010-07-01T05:18:02Z,2646.49,2924,0,0,1.1,0
2010-07-01T05:18:07Z,2647.88,2924,0,0,1,0
2010-07-01T05:18:12Z,2648.12,2924,0,0,1,0
2010-07-01T05:18:17Z,2648.26,2924,0,0,1.1,0
2010-07-01T05:18:22Z,2648.26,2924,0,0,0.9,0
2010-07-01T05:18:27Z,2648.26,2924,0,0,1,0
2010-07-01T05:18:32Z,2648.26,2924,0,0,0.9,0
2010-07-01T05:18:37Z,2648.26,2924,0,0,0.9,0
2010-07-01T05:18:42Z,2648.26,2924,0,0,1,0
2010-07-01T05:18:47Z,2648.26,2924,0,0,1.4,0
2010-07-01T05:18:52Z,2648.26,2924,0,0,1.1,0
2010-07-01T05:18:57Z,2648.26,2924,0,0,1.2,0
2010-07-01T05:19:02Z,2648.26,2924,0,0,1.1,0
2010-07-01T05:19:07Z,2648.26,2924,0,0,1.1,0
2010-07-01T05:19:12Z,2648.26,2924,0,0,1.1,0
2010-07-01T05:19:17Z,2648.26,2924,0,0,1.1,0
2010-07-01T05:19:22Z,2648.26,2924,0,0,1,0
2010-07-01T05:19:27Z,2648.26,2924,0,0,1,0
2010-07-01T05:19:32Z,2648.26,2924,0,0,1.6,0
2010-07-01T05:19:37Z,2648.26,2924,0,0,1.5,0
2010-07-01T05:19:42Z,2648.26,2924,0,0,1.5,20.98
2010-07-01T05:19:47Z,2647.67,2924,0,0,1.2,0
2010-07-01T05:19:52Z,2648.88,2924,0,0,1,0
2010-07-01T05:19:57Z,2652.58,2924,0,0,1,0
2010-07-01T05:20:02Z,2655.61,2924,0,0,0.9,0
2010-07-01T05:20:07Z,2660.74,2924,0,0,1,0
2010-07-01T05:20:12Z,2664.16,2924,0,0,0.9,0
2010-07-01T05:20:17Z,2669.27,2924,0,0,0.9,0
2010-07-01T05:20:22Z,2672.36,2924,0,0,1,0
2010-07-01T05:20:27Z,2674.63,2924,0,0,1,0
2010-07-01T05:20:32Z,2674.81,2924,0,0,1,0
2010-07-01T05:20:37Z,2674.81,2924,0,0,0.9,0
2010-07-01T05:20:42Z,2674.81,2924,0,0,0.9,0
2010-07-01T05:20:47Z,2674.81,2924,0,0,1,0
2010-07-01T05:20:52Z,2674.81,2924,0,0,0.9,0
2010-07-01T05:20:57Z,2674.81,2924,0,0,1,0
2010-07-01T05:21:02Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:07Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:12Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:17Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:22Z,2674.81,2924,0,0,1.2,0
2010-07-01T05:21:27Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:32Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:37Z,2674.81,2924,0,0,1.1,0
2010-07-01T05:21:42Z,2674.81,2924,0,0,1.2,0
2010-07-01T05:21:47Z,2674.81,2924,0,0,1.5,0
2010-07-01T05:21:52Z,2674.81,2924,0,0,1.3,0
2010-07-01T05:21:57Z,2675.83,2924,0,0,0.9,0
2010-07-01T05:22:02Z,2678.09,2924,0,0,0.9,0
2010-07-01T05:22:07Z,2681.73,2924,0,0,0.9,0
2010-07-01T05:22:12Z,2684.34,2924,0,0,1,0
2010-07-01T05:22:17Z,2688.11,2924,0,0,0.9,0
2010-07-01T05:22:22Z,2690.84,2924,0,0,0.9,0
2010-07-01T05:22:27Z,2694.83,2924,0,0,0.9,0
2010-07-01T05:22:32Z,2696.24,2924,0,0,0.9,0
2010-07-01T05:22:37Z,2700.03,2924,0,0,1.1,0
2010-07-01T05:22:42Z,2701.7,2924,0,0,1.3,0
2010-07-01T05:22:47Z,2702.07,2924,0,0,1.2,0
2010-07-01T05:22:52Z,2702.07,2924,0,0,1,0
2010-07-01T05:22:57Z,2702.07,2924,0,0,0.9,0
2010-07-01T05:23:02Z,2702.07,2924,0,0,0.9,0
2010-07-01T05:23:07Z,2702.07,2924,0,0,0.9,0
2010-07-01T05:23:12Z,2702.07,2924,0,0,0.9,0
2010-07-01T05:23:17Z,2702.07,2924,0,0,1.2,0
2010-07-01T05:23:22Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:27Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:32Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:37Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:42Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:47Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:52Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:23:57Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:24:02Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:24:07Z,2702.07,2924,0,0,1.1,0
2010-07-01T05:24:12Z,2702.07,2924,0,0,1.2,0
2010-07-01T05:24:17Z,2702.07,2924,0,0,1.2,0
2010-07-01T05:24:22Z,2701.79,2924,0,0,0.9,0
2010-07-01T05:24:27Z,2705.23,2924,0,0,1,0
2010-07-01T05:24:32Z,2708.35,2924,0,0,1,0
2010-07-01T05:24:37Z,2713.9,2924,0,0,0.9,0
2010-07-01T05:24:42Z,2717.47,2924,0,0,0.9,0
2010-07-01T05:24:47Z,2722.62,2924,0,0,0.9,0
2010-07-01T05:24:52Z,2726.04,2924,0,0,1.4,0
2010-07-01T05:24:57Z,2728.78,2924,0,0,1.2,0
2010-07-01T05:25:02Z,2729.12,2924,0,0,0.9,0
2010-07-01T05:25:07Z,2729.12,2924,0,0,0.9,0
2010-07-01T05:25:12Z,2729.12,2924,0,0,1,0
2010-07-01T05:25:17Z,2729.12,2924,0,0,0.9,0
2010-07-01T05:25:22Z,2729.12,2924,0,0,0.9,0
2010-07-01T05:25:27Z,2729.12,2924,0,0,1,0
2010-07-01T05:25:32Z,2729.12,2924,0,0,1.6,0
2010-07-01T05:25:37Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:25:42Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:25:47Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:25:52Z,2729.12,2924,0,0,1,0
2010-07-01T05:25:57Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:26:02Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:26:07Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:26:12Z,2729.12,2924,0,0,1,0
2010-07-01T05:26:17Z,2729.12,2924,0,0,1.1,0
2010-07-01T05:26:22Z,2729.12,2924,0,0,1.6,0
2010-07-01T05:26:27Z,2729.12,2924,0,0,1.5,6.48
2010-07-01T05:26:32Z,2729.1,2924,0,0,1,0
2010-07-01T05:26:37Z,2734.17,2924,0,0,0.9,0
2010-07-01T05:26:42Z,2737.85,2924,0,0,0.9,0
2010-07-01T05:26:47Z,2743.01,2924,0,0,1,0
2010-07-01T05:26:52Z,2746.36,2924,0,0,0.9,0
2010-07-01T05:26:57Z,2751.48,2924,0,0,0.9,0
2010-07-01T05:27:02Z,2754.48,2924,0,0,1.1,0
2010-07-01T05:27:07Z,2756.17,2924,0,0,1,0
2010-07-01T05:27:12Z,2756.31,2924,0,0,0.9,0
2010-07-01T05:27:17Z,2756.31,2924,0,0,0.9,0
2010-07-01T05:27:22Z,2756.31,2924,0,0,0.9,0
2010-07-01T05:27:27Z,2756.31,2924,0,0,0.9,0
2010-07-01T05:27:32Z,2756.31,2924,0,0,1,0
2010-07-01T05:27:37Z,2756.31,2924,0,0,1,0
2010-07-01T05:27:42Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:27:47Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:27:52Z,2756.31,2924,0,0,1.2,0
2010-07-01T05:27:57Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:28:02Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:28:07Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:28:12Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:28:17Z,2756.31,2924,0,0,1.1,0
2010-07-01T05:28:22Z,2756.31,2924,0,0,1.2,0
2010-07-01T05:28:27Z,2756.31,2924,0,0,1.5,0
2010-07-01T05:28:32Z,2756.62,2924,0,0,1.1,0
2010-07-01T05:28:37Z,2758.97,2924,0,0,1.1,0
2010-07-01T05:28:42Z,2760.49,2924,0,0,1.1,0
2010-07-01T05:28:47Z,2763.02,2924,0,0,1.2,0
2010-07-01T05:28:52Z,2764.62,2924,0,0,1.2,0
2010-07-01T05:28:57Z,2767.07,2924,0,0,1,0
2010-07-01T05:29:02Z,2768.76,2924,0,0,1.1,0
2010-07-01T05:29:07Z,2771.34,2924,0,0,1.1,0
2010-07-01T05:29:12Z,2773.08,2924,0,0,1.1,0
2010-07-01T05:29:17Z,2775.74,2924,0,0,1.1,0
2010-07-01T05:29:22Z,2777.56,2924,0,0,1.1,0
2010-07-01T05:29:27Z,2780.22,2924,0,0,1.1,0
2010-07-01T05:29:32Z,2781.88,2924,0,0,1.1,0
2010-07-01T05:29:37Z,2783.32,2924,0,0,1.2,0
2010-07-01T05:29:42Z,2783.41,2924,0,0,1.3,0
2010-07-01T05:29:47Z,2783.53,2924,0,0,0.9,0
2010-07-01T05:29:52Z,2783.53,2924,0,0,0.9,0
2010-07-01T05:29:57Z,2783.53,2924,0,0,0.9,0
2010-07-01T05:30:02Z,2783.53,2924,0,0,0.9,0
2010-07-01T05:30:07Z,2783.53,2924,0,0,1,0
2010-07-01T05:30:12Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:17Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:22Z,2783.53,2924,0,0,1.2,0
2010-07-01T05:30:27Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:32Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:37Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:42Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:47Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:52Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:30:57Z,2783.53,2924,0,0,1,0
2010-07-01T05:31:02Z,2783.53,2924,0,0,1,0
2010-07-01T05:31:07Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:12Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:17Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:22Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:27Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:32Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:37Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:42Z,2783.53,2924,0,0,1.1,0
2010-07-01T05:31:47Z,2783.53,2924,0,0,1.2,0
2010-07-01T05:31:52Z,2783.53,2924,0,0,1.5,0
2010-07-01T05:31:57Z,2783.53,2924,0,0,1.5,-3.06
2010-07-01T05:32:02Z,2783.51,2924,0,0,1.2,0
2010-07-01T05:32:07Z,2786.14,2924,0,0,1,0
2010-07-01T05:32:12Z,2788.23,2924,0,0,1,0
2010-07-01T05:32:17Z,2791.34,2924,0,0,1.1,0
2010-07-01T05:32:22Z,2793.3,2924,0,0,1.1,0
2010-07-01T05:32:27Z,2795.89,2924,0,0,1,0
2010-07-01T05:32:32Z,2797.57,2924,0,0,1.2,0
2010-07-01T05:32:37Z,2800.09,2924,0,0,1.1,0
2010-07-01T05:32:42Z,2801.83,2924,0,0,1.1,0
2010-07-01T05:32:47Z,2804.38,2924,0,0,1.1,0
2010-07-01T05:32:52Z,2806.01,2924,0,0,1,0
2010-07-01T05:32:57Z,2808.4,2924,0,0,1.1,0
2010-07-01T05:33:02Z,2809.69,2924,0,0,1.1,0
2010-07-01T05:33:07Z,2810.53,2924,0,0,1,0
2010-07-01T05:33:12Z,2810.6,2924,0,0,0.9,0
2010-07-01T05:33:17Z,2810.6,2924,0,0,1,0
2010-07-01T05:33:22Z,2810.6,2924,0,0,0.9,0
2010-07-01T05:33:27Z,2810.6,2924,0,0,1,0
2010-07-01T05:33:32Z,2810.6,2924,0,0,1,0
2010-07-01T05:33:37Z,2810.6,2924,0,0,1,0
2010-07-01T05:33:42Z,2810.6,2924,0,0,1,0
2010-07-01T05:33:47Z,2810.6,2924,0,0,1.1,0
2010-07-01T05:33:52Z,2810.6,2924,0,0,1.1,0
2010-07-01T05:33:57Z,2810.6,2924,0,0,1,0
2010-07-01T05:34:02Z,2810.6,2924,0,0,1.1,0
2010-07-01T05:34:07Z,2810.6,2924,0,0,1.2,0
2010-07-01T05:34:12Z,2810.6,2924,0,0,1.1,0
2010-07-01T05:34:17Z,2810.6,2924,0,0,1,0
2010-07-01T05:34:22Z,2810.6,2924,0,0,1.2,0
2010-07-01T05:34:27Z,2810.6,2924,0,0,1.1,0
2010-07-01T05:34:32Z,2810.6,2924,0,0,1.4,0
2010-07-01T05:34:37Z,2810.6,2924,0,0,1.4,0
2010-07-01T05:34:42Z,2810.6,2924,0,0,1.1,0
2010-07-01T05:34:47Z,2810.86,2924,0,0,1.3,0
2010-07-01T05:34:52Z,2811.8,2924,0,0,1.2,0
2010-07-01T05:34:57Z,2813.39,2924,0,0,1.2,0
2010-07-01T05:35:02Z,2814.5,2924,0,0,1.2,0
2010-07-01T05:35:07Z,2816.15,2924,0,0,1.2,0
2010-07-01T05:35:12Z,2817.26,2924,0,0,1.2,0
2010-07-01T05:35:17Z,2818.94,2924,0,0,1.2,0
2010-07-01T05:35:22Z,2820.03,2924,0,0,1.2,0
2010-07-01T05:35:27Z,2821.69,2924,0,0,1.1,0
2010-07-01T05:35:32Z,2822.75,2924,0,0,1.2,0
2010-07-01T05:35:37Z,2824.37,2924,0,0,1.2,0
2010-07-01T05:35:42Z,2825.42,2924,0,0,1.2,0
2010-07-01T05:35:47Z,2827.11,2924,0,0,1.1,0
2010-07-01T05:35:52Z,2828.24,2924,0,0,1.1,0
2010-07-01T05:35:57Z,2829.89,2924,0,0,1.2,0
2010-07-01T05:36:02Z,2831.09,2924,0,0,1.2,0
2010-07-01T05:36:07Z,2832.83,2924,0,0,1.2,0
2010-07-01T05:36:12Z,2833.88,2924,0,0,1.1,0
2010-07-01T05:36:17Z,2835.51,2924,0,0,1.1,0
2010-07-01T05:36:22Z,2836.55,2924,0,0,1.2,0
2010-07-01T05:36:27Z,2837.77,2924,0,0,1.1,0
2010-07-01T05:36:32Z,2838.29,2924,0,0,1.3,0
2010-07-01T05:36:37Z,2838.43,2924,0,0,1.1,0
2010-07-01T05:36:42Z,2838.43,2924,0,0,1,0
2010-07-01T05:36:47Z,2838.43,2924,0,0,0.9,0
2010-07-01T05:36:52Z,2838.43,2924,0,0,1,0
2010-07-01T05:36:57Z,2838.43,2924,0,0,1,0
2010-07-01T05:37:02Z,2838.43,2924,0,0,1,0
2010-07-01T05:37:07Z,2838.43,2924,0,0,1,0
2010-07-01T05:37:12Z,2838.43,2924,0,0,1.3,0
2010-07-01T05:37:17Z,2838.43,2924,0,0,1.1,0
2010-07-01T05:37:22Z,2838.43,2924,0,0,1.2,0
2010-07-01T05:37:27Z,2838.43,2924,0,0,1.2,0
2010-07-01T05:37:32Z,2838.43,2924,0,0,1.1,0
2010-07-01T05:37:37Z,2838.43,2924,0,0,1.2,0
2010-07-01T05:37:42Z,2838.43,2924,0,0,1.2,0
2010-07-01T05:37:47Z,2838.43,2924,0,0,1.1,0
2010-07-01T05:37:52Z,2838.43,2924,0,0,1.1,0
2010-07-01T05:37:57Z,2838.43,2924,0,0,1.1,0
