DATETIME,DBTM (m),DMEA (m),MFIA (L/min),RPMA (rpm),SPPA (bar),WOBA (ton)
2010-06-28T01:16:53Z,2794.99,2794.99,1235.0386,111,68.9,5.04
2010-06-28T01:16:58Z,2795.01,2795.01,1234.7619,110,68.7,2.91
2010-06-28T01:17:03Z,2795.03,2795.03,1234.7619,111,69.8,5.71
2010-06-28T01:17:08Z,2795.06,2795.06,1235.0386,111,68.9,3.96
2010-06-28T01:17:13Z,2795.08,2795.08,1235.0386,111,69,5.46
2010-06-28T01:17:18Z,2795.13,2795.13,1235.0386,111,69,4.52
2010-06-28T01:17:23Z,2795.15,2795.15,1235.0386,111,69.2,7.85
2010-06-28T01:17:28Z,2795.17,2795.18,1235.0386,111,68.8,3.28
2010-06-28T01:17:33Z,2795.19,2795.19,1235.0386,111,68,4.03
2010-06-28T01:17:38Z,2795.24,2795.24,1235.0386,111,68.8,3.2
2010-06-28T01:17:43Z,2795.26,2795.27,1235.0386,111,68.9,6.05
2010-06-28T01:17:48Z,2795.29,2795.29,1235.2462,111,69.1,5.36
2010-06-28T01:17:53Z,2795.31,2795.31,1234.7619,111,69.1,5.69
2010-06-28T01:17:58Z,2795.35,2795.35,1234.7619,111,69,3.96
2010-06-28T01:18:03Z,2795.38,2795.38,1235.0386,111,68.8,4.62
2010-06-28T01:18:08Z,2795.41,2795.41,1202.1808,111,68.2,5.41
2010-06-28T01:18:13Z,2795.43,2795.43,1196.301,110,65.8,5.1
2010-06-28T01:18:18Z,2795.45,2795.46,1139.2322,110,64.4,2.92
2010-06-28T01:18:23Z,2795.5,2795.5,1138.4713,111,63.9,2.85
2010-06-28T01:18:28Z,2795.52,2795.52,1138.6788,111,63.3,3.98
2010-06-28T01:18:33Z,2795.54,2795.55,1138.6788,111,63,2.58
2010-06-28T01:18:38Z,2795.57,2795.57,1138.4713,111,62.9,3.99
2010-06-28T01:18:43Z,2795.61,2795.61,1138.6788,111,62.7,3.69
2010-06-28T01:18:48Z,2795.64,2795.64,1138.4713,110,62.6,5.17
2010-06-28T01:18:53Z,2795.66,2795.66,1138.6788,110,62.4,3.24
2010-06-28T01:18:58Z,2795.69,2795.69,1138.4713,111,62.4,5.7
2010-06-28T01:19:03Z,2795.73,2795.73,1138.6788,111,62.6,6.98
2010-06-28T01:19:08Z,2795.78,2795.78,1138.4713,110,62.5,6.72
2010-06-28T01:19:13Z,2795.8,2795.8,1138.4713,110,62.6,7.38
2010-06-28T01:19:18Z,2795.82,2795.83,1138.4713,110,62.4,6.79
2010-06-28T01:19:23Z,2795.87,2795.87,1138.6788,111,62.7,5.44
2010-06-28T01:19:28Z,2795.9,2795.9,1138.6788,111,62.7,5.84
2010-06-28T01:19:33Z,2795.92,2795.92,1138.4713,111,62.1,6.28
2010-06-28T01:19:38Z,2795.94,2795.94,1138.4713,111,62.4,6.01
2010-06-28T01:19:43Z,2795.97,2795.97,1138.4713,110,62.7,4.14
2010-06-28T01:19:48Z,2796.01,2796.01,1138.4713,111,62.1,4.39
2010-06-28T01:19:53Z,2796.04,2796.04,1138.4713,111,62.6,7.62
2010-06-28T01:19:58Z,2796.06,2796.06,1138.4713,111,62.3,4.93
2010-06-28T01:20:03Z,2796.08,2796.08,1138.6788,110,62.6,5.45
2010-06-28T01:20:08Z,2796.13,2796.13,1138.6788,111,62.6,5.65
2010-06-28T01:20:13Z,2796.14,2796.15,1138.4713,111,61.9,5.43
2010-06-28T01:20:18Z,2796.17,2796.17,1138.6788,111,62.6,5.17
2010-06-28T01:20:23Z,2796.2,2796.2,1138.6788,110,62.8,5.93
2010-06-28T01:20:28Z,2796.24,2796.24,1138.4713,111,62.7,3.87
2010-06-28T01:20:33Z,2796.27,2796.27,1138.6788,111,62.9,5.71
2010-06-28T01:20:38Z,2796.29,2796.29,1138.6788,111,62.7,2.95
2010-06-28T01:20:43Z,2796.31,2796.31,1138.4713,111,62.7,3.64
2010-06-28T01:20:48Z,2796.36,2796.36,1138.4713,110,62.8,4.68
2010-06-28T01:20:53Z,2796.38,2796.38,1138.4713,111,62.5,4.72
2010-06-28T01:20:58Z,2796.4,2796.41,1138.4713,111,62.7,4.09
2010-06-28T01:21:03Z,2796.43,2796.43,1138.4713,110,61.9,4.71
2010-06-28T01:21:08Z,2796.45,2796.45,1138.4713,110,62.7,3.72
2010-06-28T01:21:13Z,2796.5,2796.5,1138.6788,111,62.6,4.03
2010-06-28T01:21:18Z,2796.51,2796.52,1138.4713,111,62.5,4.18
2010-06-28T01:21:23Z,2796.54,2796.54,1138.6788,110,62.7,4.19
2010-06-28T01:21:28Z,2796.6,2796.6,1138.6788,111,62.9,5.45
2010-06-28T01:21:33Z,2796.64,2796.64,1138.4713,111,62.6,4.88
2010-06-28T01:21:38Z,2796.66,2796.66,1138.6788,111,62.1,3.52
2010-06-28T01:21:43Z,2796.68,2796.68,1138.4713,111,62.4,3.96
2010-06-28T01:21:48Z,2796.7,2796.7,1138.6788,111,62.5,4.43
2010-06-28T01:21:53Z,2796.75,2796.75,1138.6788,111,62.5,4.37
2010-06-28T01:21:58Z,2796.78,2796.78,1138.4713,111,62.4,3.83
2010-06-28T01:22:03Z,2796.8,2796.8,1138.6788,111,62.5,3.29
2010-06-28T01:22:08Z,2796.82,2796.82,1138.4713,110,62.7,4.95
2010-06-28T01:22:13Z,2796.85,2796.85,1138.6788,110,62.7,3.81
2010-06-28T01:22:18Z,2796.89,2796.89,1138.4713,111,62.8,4.04
2010-06-28T01:22:23Z,2796.92,2796.92,1138.4713,111,62.7,4.22
2010-06-28T01:22:28Z,2796.93,2796.94,1138.6788,111,62.7,4.02
2010-06-28T01:22:33Z,2796.96,2796.96,1138.4713,111,62,5.3
2010-06-28T01:22:38Z,2797.01,2797.01,1138.6788,111,62.8,3.35
2010-06-28T01:22:43Z,2797.03,2797.03,1138.4713,111,62.7,4.43
2010-06-28T01:22:48Z,2797.06,2797.06,1138.4713,111,62.6,5.07
2010-06-28T01:22:53Z,2797.08,2797.08,1138.6788,111,62.8,1.97
2010-06-28T01:22:58Z,2797.13,2797.13,1138.4713,110,62.7,3.67
2010-06-28T01:23:03Z,2797.15,2797.15,1138.6788,111,62.5,2.97
2010-06-28T01:23:08Z,2797.17,2797.17,1138.4713,111,62.8,4.37
2010-06-28T01:23:13Z,2797.2,2797.2,1138.6788,111,62.6,4.28
2010-06-28T01:23:18Z,2797.24,2797.24,1138.4713,110,62.8,2.96
2010-06-28T01:23:23Z,2797.27,2797.27,1138.4713,110,62.8,7.85
2010-06-28T01:23:28Z,2797.28,2797.29,1138.4713,111,62.8,5.21
2010-06-28T01:23:33Z,2797.31,2797.31,1138.4713,110,62.7,3.55
2010-06-28T01:23:38Z,2797.33,2797.33,1138.4713,111,61.9,6.18
2010-06-28T01:23:43Z,2797.41,2797.41,1138.6788,110,62.7,2.41
2010-06-28T01:23:48Z,2797.42,2797.42,1138.6788,110,62.6,5.11
2010-06-28T01:23:53Z,2797.45,2797.45,1138.4713,111,63.4,11.74
2010-06-28T01:23:58Z,2797.48,2797.48,1138.6788,111,62.7,3.66
2010-06-28T01:24:03Z,2797.52,2797.52,1138.4713,111,63.6,5.83
2010-06-28T01:24:08Z,2797.54,2797.55,1138.6788,111,62.6,6.62
2010-06-28T01:24:13Z,2797.57,2797.57,1138.4713,111,62.9,3.41
2010-06-28T01:24:18Z,2797.59,2797.59,1138.4713,111,62.9,5.33
2010-06-28T01:24:23Z,2797.64,2797.64,1138.4713,111,62.7,4.62
2010-06-28T01:24:28Z,2797.66,2797.66,1138.4713,111,62.7,3.65
2010-06-28T01:24:33Z,2797.68,2797.69,1138.4713,111,62.8,9.44
2010-06-28T01:24:38Z,2797.71,2797.71,1138.4713,111,62.7,4.57
2010-06-28T01:24:43Z,2797.75,2797.75,1138.6788,111,62.7,4.96
2010-06-28T01:24:48Z,2797.78,2797.78,1138.6788,111,63.2,5.36
2010-06-28T01:24:53Z,2797.8,2797.8,1138.4713,111,63.7,5.58
2010-06-28T01:24:58Z,2797.82,2797.82,1138.6788,111,63.1,9.01
2010-06-28T01:25:03Z,2797.85,2797.85,1138.4713,111,62.9,3.93
2010-06-28T01:25:08Z,2797.89,2797.89,1138.6788,111,63.1,3.7
2010-06-28T01:25:13Z,2797.92,2797.92,1138.6788,111,62.9,6.41
2010-06-28T01:25:18Z,2797.94,2797.95,1138.4713,111,63,3.08
2010-06-28T01:25:23Z,2797.96,2797.97,1138.4713,111,62,2.59
2010-06-28T01:25:28Z,2798.02,2798.02,1138.4713,111,62.8,6.2
2010-06-28T01:25:33Z,2798.03,2798.04,1138.4713,110,63,3.61
2010-06-28T01:25:38Z,2798.06,2798.06,1138.4713,111,63,3.62
2010-06-28T01:25:43Z,2798.09,2798.09,1138.6788,111,62.7,9.32
2010-06-28T01:25:48Z,2798.13,2798.13,1138.4713,111,63,4.15
2010-06-28T01:25:53Z,2798.15,2798.15,1138.6788,111,63,4.27
2010-06-28T01:25:58Z,2798.19,2798.2,1138.4713,110,63.1,6.39
2010-06-28T01:26:03Z,2798.23,2798.23,1138.6788,111,62.9,3.11
2010-06-28T01:26:08Z,2798.26,2798.26,1138.4713,111,63,7.95
2010-06-28T01:26:13Z,2798.29,2798.29,1138.4713,111,62.9,3.6
2010-06-28T01:26:18Z,2798.31,2798.31,1138.6788,110,63.3,1.99
2010-06-28T01:26:23Z,2798.34,2798.34,1138.4713,111,62.9,4.59
2010-06-28T01:26:28Z,2798.36,2798.36,1138.6788,111,63,2.99
2010-06-28T01:26:33Z,2798.41,2798.41,1138.4713,111,62.9,3.28
2010-06-28T01:26:38Z,2798.43,2798.43,1138.6788,111,63.3,4.25
2010-06-28T01:26:43Z,2798.46,2798.46,1138.4713,111,63.1,3.22
2010-06-28T01:26:48Z,2798.48,2798.48,1138.4713,111,63.2,3.03
2010-06-28T01:26:53Z,2798.52,2798.52,1138.4713,111,63.1,3.24
2010-06-28T01:26:58Z,2798.55,2798.55,1138.4713,111,63.1,3
2010-06-28T01:27:03Z,2798.57,2798.57,1138.4713,111,63,4.23
2010-06-28T01:27:08Z,2798.59,2798.6,1138.4713,111,62.8,3.45
2010-06-28T01:27:13Z,2798.64,2798.64,1138.4713,111,62.8,4.31
2010-06-28T01:27:18Z,2798.66,2798.67,1138.4713,110,63.1,5.7
2010-06-28T01:27:23Z,2798.69,2798.69,1138.4713,110,63.2,3.11
2010-06-28T01:27:28Z,2798.71,2798.71,1138.6788,111,63,4.22
2010-06-28T01:27:33Z,2798.74,2798.74,1138.4713,111,63.3,5.08
2010-06-28T01:27:38Z,2798.79,2798.79,1138.4713,111,63.2,3.28
2010-06-28T01:27:43Z,2798.8,2798.8,1138.4713,111,63.1,2.64
2010-06-28T01:27:48Z,2798.83,2798.83,1138.4713,111,63.8,4.58
2010-06-28T01:27:53Z,2798.85,2798.85,1138.4713,111,63.1,3.54
2010-06-28T01:27:58Z,2798.89,2798.89,1138.4713,111,63.1,1.27
2010-06-28T01:28:03Z,2798.92,2798.93,1138.6788,111,63.2,6.06
2010-06-28T01:28:08Z,2798.94,2798.94,1138.4713,111,62.6,3.48
2010-06-28T01:28:13Z,2798.97,2798.97,1138.6788,111,62.8,3.16
2010-06-28T01:28:18Z,2799.04,2799.04,1138.4713,111,63.1,5.56
2010-06-28T01:28:23Z,2799.06,2799.06,1138.4713,110,62.9,3.98
2010-06-28T01:28:28Z,2799.08,2799.08,1138.4713,111,63.5,6.03
2010-06-28T01:28:33Z,2799.11,2799.11,1138.6788,110,63.3,7.25
2010-06-28T01:28:38Z,2799.16,2799.16,1138.4713,111,62.9,7.67
2010-06-28T01:28:43Z,2799.18,2799.18,1138.6788,110,63.2,6.03
2010-06-28T01:28:48Z,2799.18,2799.18,1138.4713,111,62.7,10.68
2010-06-28T01:28:53Z,2799.2,2799.21,1138.6788,111,63.1,11.88
2010-06-28T01:28:58Z,2799.2,2799.21,1138.4713,111,62.9,10.32
2010-06-28T01:29:03Z,2799.22,2799.23,1138.4713,111,62.9,8.53
2010-06-28T01:29:08Z,2799.27,2799.27,1138.4713,111,62.6,5.47
2010-06-28T01:29:13Z,2799.3,2799.3,1138.6788,111,62.5,7.5
2010-06-28T01:29:18Z,2799.32,2799.32,1138.4713,110,63.9,6.25
2010-06-28T01:29:23Z,2799.34,2799.34,1138.4713,111,63.2,7.41
2010-06-28T01:29:28Z,2799.38,2799.38,1138.4713,111,63.3,7.65
2010-06-28T01:29:33Z,2799.41,2799.41,1138.4713,111,63.1,3.67
2010-06-28T01:29:38Z,2799.44,2799.44,1138.6788,111,62.9,7.11
2010-06-28T01:29:43Z,2799.46,2799.46,1138.4713,111,63.3,8.7
2010-06-28T01:29:48Z,2799.5,2799.5,1138.6788,111,63.1,3.24
2010-06-28T01:29:53Z,2799.52,2799.52,1138.4713,111,63.7,11.12
2010-06-28T01:29:58Z,2799.55,2799.55,1138.6788,111,63.2,4.17
2010-06-28T01:30:03Z,2799.57,2799.58,1138.4713,111,63,4.99
2010-06-28T01:30:08Z,2799.6,2799.6,1138.6788,111,63.1,5.57
2010-06-28T01:30:13Z,2799.65,2799.65,1138.4713,111,63.2,2.44
2010-06-28T01:30:18Z,2799.66,2799.66,1138.6788,110,62.7,6.75
2010-06-28T01:30:23Z,2799.69,2799.69,1138.4713,111,62.9,4.95
2010-06-28T01:30:28Z,2799.71,2799.72,1138.4713,111,63.3,3.97
2010-06-28T01:30:33Z,2799.76,2799.76,1138.4713,111,62.9,12
2010-06-28T01:30:38Z,2799.78,2799.78,1138.6788,111,63.3,4.31
2010-06-28T01:30:43Z,2799.83,2799.83,1138.4713,111,63.3,1.94
2010-06-28T01:30:48Z,2799.85,2799.85,1138.6788,111,63.4,9.49
2010-06-28T01:30:53Z,2799.89,2799.89,1138.4713,111,63.2,3.36
2010-06-28T01:30:58Z,2799.92,2799.92,1138.4713,111,63.4,2.98
2010-06-28T01:31:03Z,2799.95,2799.95,1138.4713,110,63.2,4.41
2010-06-28T01:31:08Z,2799.97,2799.97,1138.6788,111,63.3,2.75
2010-06-28T01:31:13Z,2799.99,2799.99,1138.4713,111,63.3,5.07
2010-06-28T01:31:18Z,2800.04,2800.04,1138.4713,110,63.5,4.63
2010-06-28T01:31:23Z,2800.06,2800.06,1138.4713,111,63.2,2.4
2010-06-28T01:31:28Z,2800.09,2800.09,1138.6788,111,62.7,4.2
2010-06-28T01:31:33Z,2800.11,2800.11,1138.4713,110,63.3,3.99
2010-06-28T01:31:38Z,2800.15,2800.15,1138.6788,111,63,1.45
2010-06-28T01:31:43Z,2800.18,2800.18,1138.4713,111,63.3,3.5
2010-06-28T01:31:48Z,2800.2,2800.2,1138.4713,111,62.9,2.53
2010-06-28T01:31:53Z,2800.22,2800.23,1138.4713,111,63.8,2.34
2010-06-28T01:31:58Z,2800.27,2800.27,1138.4713,111,63.1,5.78
2010-06-28T01:32:03Z,2800.29,2800.3,1138.6788,111,63.4,2.97
2010-06-28T01:32:08Z,2800.31,2800.32,1138.4713,110,63.1,3.02
2010-06-28T01:32:13Z,2800.34,2800.34,1138.4713,111,63.3,3.84
2010-06-28T01:32:18Z,2800.38,2800.38,1138.4713,110,63.4,2.84
2010-06-28T01:32:23Z,2800.41,2800.41,1138.6788,110,63.3,1.86
2010-06-28T01:32:28Z,2800.43,2800.43,1138.4713,110,63.3,3.43
2010-06-28T01:32:33Z,2800.45,2800.46,1138.6788,111,64.4,2.69
2010-06-28T01:32:38Z,2800.48,2800.48,1138.4713,110,63.5,4.22
2010-06-28T01:32:43Z,2800.53,2800.53,1138.6788,111,63.1,4.94
2010-06-28T01:32:48Z,2800.55,2800.55,1138.4713,111,63.2,3.32
2010-06-28T01:32:53Z,2800.57,2800.58,1138.4713,111,62.6,5.06
2010-06-28T01:32:58Z,2800.6,2800.6,1138.4713,111,63.2,4.23
2010-06-28T01:33:03Z,2800.67,2800.67,1138.4713,111,63,3.19
2010-06-28T01:33:08Z,2800.69,2800.69,1138.4713,111,63.2,5.7
2010-06-28T01:33:13Z,2800.71,2800.71,1138.4713,111,63.1,4.52
2010-06-28T01:33:18Z,2800.74,2800.74,1138.6788,111,63.4,3.52
2010-06-28T01:33:23Z,2800.79,2800.79,1138.4713,111,63.2,9.1
2010-06-28T01:33:28Z,2800.81,2800.81,1138.6788,111,62.6,6.24
2010-06-28T01:33:33Z,2800.83,2800.83,1138.4713,111,63.2,5.09
2010-06-28T01:33:38Z,2800.85,2800.85,1138.4713,111,63.1,6.01
2010-06-28T01:33:43Z,2800.9,2800.9,1138.4713,111,62.8,4.7
2010-06-28T01:33:48Z,2800.92,2800.92,1138.4713,111,63.1,8.03
2010-06-28T01:33:53Z,2800.94,2800.95,1138.4713,111,63.2,7.45
2010-06-28T01:33:58Z,2800.97,2800.97,1138.4713,111,63,2.21
2010-06-28T01:34:03Z,2800.99,2800.99,1138.4713,111,63.1,5.11
2010-06-28T01:34:08Z,2801.04,2801.04,1138.4713,110,63,4.66
2010-06-28T01:34:13Z,2801.06,2801.07,1138.4713,111,63.1,3.31
2010-06-28T01:34:18Z,2801.09,2801.09,1138.4713,111,63,5.97
2010-06-28T01:34:23Z,2801.11,2801.11,1138.4713,111,63.3,3.27
2010-06-28T01:34:28Z,2801.16,2801.16,1138.4713,111,63.1,8.04
2010-06-28T01:34:33Z,2801.18,2801.18,1138.4713,110,62.7,4.29
2010-06-28T01:34:38Z,2801.21,2801.21,1138.4713,110,63.2,2.57
2010-06-28T01:34:43Z,2801.23,2801.23,1138.4713,111,63.3,6.97
2010-06-28T01:34:48Z,2801.27,2801.27,1138.4713,111,63.2,4.11
2010-06-28T01:34:53Z,2801.3,2801.3,1138.4713,111,63.5,1.78
2010-06-28T01:34:58Z,2801.32,2801.32,1138.4713,111,63.3,8.13
2010-06-28T01:35:03Z,2801.34,2801.34,1138.4713,111,63.4,1.57
2010-06-28T01:35:08Z,2801.37,2801.37,1138.4713,111,63.5,2.12
2010-06-28T01:35:13Z,2801.41,2801.41,1138.4713,111,62.7,7.35
2010-06-28T01:35:18Z,2801.46,2801.46,1138.6788,111,63.4,2.14
2010-06-28T01:35:23Z,2801.48,2801.48,1138.4713,111,62.5,3.4
2010-06-28T01:35:28Z,2801.5,2801.51,1138.4713,110,63.5,6.08
2010-06-28T01:35:33Z,2801.55,2801.55,1138.6788,111,62.9,0.63
2010-06-28T01:35:38Z,2801.57,2801.57,1138.4713,111,63.2,4.67
2010-06-28T01:35:43Z,2801.6,2801.6,1138.4713,111,62.8,4.37
2010-06-28T01:35:48Z,2801.62,2801.63,1138.4713,111,63.5,2.1
2010-06-28T01:35:53Z,2801.67,2801.67,1138.6788,111,63.2,7.28
2010-06-28T01:35:58Z,2801.69,2801.69,1138.4713,110,63.5,4.76
2010-06-28T01:36:03Z,2801.71,2801.71,1138.6788,110,63.3,1.22
2010-06-28T01:36:08Z,2801.73,2801.74,1138.4713,110,63.3,6.16
2010-06-28T01:36:13Z,2801.78,2801.78,1138.6788,111,63.4,3.79
2010-06-28T01:36:18Z,2801.81,2801.81,1138.4713,111,62.6,4.54
2010-06-28T01:36:23Z,2801.83,2801.83,1138.6788,111,63.4,3.13
2010-06-28T01:36:28Z,2801.85,2801.85,1138.4713,111,63.3,4.05
2010-06-28T01:36:33Z,2801.88,2801.88,1138.4713,110,63.3,5.3
2010-06-28T01:36:38Z,2801.92,2801.92,1138.4713,110,62.8,4.07
2010-06-28T01:36:43Z,2801.95,2801.95,1138.6788,111,63.3,1.88
2010-06-28T01:36:48Z,2801.97,2801.97,1138.4713,111,63.1,6.62
2010-06-28T01:36:53Z,2801.99,2801.99,1138.4713,111,63.5,5.54
2010-06-28T01:36:58Z,2802.04,2802.04,1138.4713,110,62.7,3.84
2010-06-28T01:37:03Z,2802.07,2802.07,1138.4713,110,63.5,7.18
2010-06-28T01:37:08Z,2802.08,2802.09,1138.6788,111,63.2,4.97
2010-06-28T01:37:13Z,2802.11,2802.11,1138.4713,110,62.9,4.58
2010-06-28T01:37:18Z,2802.15,2802.15,1138.6788,111,62.7,6.02
2010-06-28T01:37:23Z,2802.18,2802.18,1138.4713,110,63.2,3.38
2010-06-28T01:37:28Z,2802.2,2802.21,1138.6788,111,63.2,4.55
2010-06-28T01:37:33Z,2802.23,2802.23,1138.4713,111,63.4,8.26
2010-06-28T01:37:38Z,2802.3,2802.3,1138.4713,110,62.9,4.21
2010-06-28T01:37:43Z,2802.32,2802.32,1138.4713,111,63.4,4.75
2010-06-28T01:37:48Z,2802.35,2802.35,1138.6788,111,62.5,6.37
2010-06-28T01:37:53Z,2802.37,2802.37,1138.4713,110,63.4,4.83
2010-06-28T01:37:58Z,2802.39,2802.39,1138.6788,111,63.4,3.54
2010-06-28T01:38:03Z,2802.44,2802.44,1138.4713,110,64,5.04
2010-06-28T01:38:08Z,2802.46,2802.46,1138.4713,111,63.9,3.92
2010-06-28T01:38:13Z,2802.48,2802.48,1138.4713,111,63.6,4.26
2010-06-28T01:38:18Z,2802.5,2802.51,1138.4713,111,63.2,3.62
2010-06-28T01:38:23Z,2802.55,2802.55,1138.6788,110,63,3.23
2010-06-28T01:38:28Z,2802.58,2802.58,1138.4713,111,63.6,5.35
2010-06-28T01:38:33Z,2802.59,2802.6,1138.4713,111,63.2,5.35
2010-06-28T01:38:38Z,2802.61,2802.62,1138.6788,111,63.4,3.37
2010-06-28T01:38:43Z,2802.67,2802.67,1138.4713,111,64.2,5.12
2010-06-28T01:38:48Z,2802.69,2802.69,1138.6788,111,63.3,3.14
2010-06-28T01:38:53Z,2802.71,2802.72,1138.4713,111,63,6.94
2010-06-28T01:38:58Z,2802.74,2802.74,1138.4713,111,63,5.67
2010-06-28T01:39:03Z,2802.78,2802.78,1138.6788,111,63.4,2.39
2010-06-28T01:39:08Z,2802.8,2802.81,1138.4713,111,63.4,7.42
2010-06-28T01:39:13Z,2802.83,2802.83,1138.6788,111,63.2,5.18
2010-06-28T01:39:18Z,2802.85,2802.86,1138.4713,111,63.4,2.04
2010-06-28T01:39:23Z,2802.88,2802.88,1138.4713,111,63.1,5.13
2010-06-28T01:39:28Z,2802.92,2802.92,1138.4713,111,63.6,5.08
2010-06-28T01:39:33Z,2802.95,2802.95,1138.4713,111,63.2,2.47
2010-06-28T01:39:38Z,2802.96,2802.97,1138.4713,110,63.3,5.96
2010-06-28T01:39:43Z,2802.99,2803,1138.4713,111,62.3,2.6
2010-06-28T01:39:48Z,2803.04,2803.04,1138.4713,111,63.2,2.57
2010-06-28T01:39:53Z,2803.09,2803.09,1138.4713,111,62.9,8.87
2010-06-28T01:39:58Z,2803.11,2803.11,1138.6788,111,63.4,0.9
2010-06-28T01:40:03Z,2803.13,2803.13,1138.4713,111,63.5,3.04
2010-06-28T01:40:08Z,2803.18,2803.18,1138.6788,110,63.4,4.52
2010-06-28T01:40:13Z,2803.21,2803.21,1138.4713,111,63.2,0.51
2010-06-28T01:40:18Z,2803.23,2803.23,1138.6788,110,63.4,3.17
2010-06-28T01:40:23Z,2803.25,2803.25,1138.4713,111,62.5,3.6
2010-06-28T01:40:28Z,2803.29,2803.29,1138.4713,111,63.2,2.48
2010-06-28T01:40:33Z,2803.32,2803.32,1138.4713,111,63.3,4.89
2010-06-28T01:40:38Z,2803.35,2803.35,1138.6788,111,64.1,2.51
2010-06-28T01:40:43Z,2803.37,2803.37,1138.4713,110,63.1,3
2010-06-28T01:40:48Z,2803.39,2803.39,1138.4713,110,63.4,5.45
2010-06-28T01:40:53Z,2803.43,2803.43,1138.6788,111,64.1,2.32
2010-06-28T01:40:58Z,2803.47,2803.47,1138.4713,111,63.5,3.25
2010-06-28T01:41:03Z,2803.49,2803.49,1138.4713,111,63.5,3.43
2010-06-28T01:41:08Z,2803.5,2803.51,1138.4713,111,63.7,3.24
2010-06-28T01:41:13Z,2803.55,2803.55,1138.4713,111,63.4,4.03
2010-06-28T01:41:18Z,2803.58,2803.58,1138.6788,111,64,2.41
2010-06-28T01:41:23Z,2803.6,2803.6,1138.4713,110,63.4,3.47
2010-06-28T01:41:28Z,2803.62,2803.62,1138.4713,110,63.3,7.36
2010-06-28T01:41:33Z,2803.66,2803.66,1138.4713,111,62.9,3.02
2010-06-28T01:41:38Z,2803.69,2803.69,1138.6788,111,63.5,1.75
2010-06-28T01:41:43Z,2803.71,2803.72,1138.4713,111,63.1,5.54
2010-06-28T01:41:48Z,2803.74,2803.74,1138.4713,111,63.5,3.18
2010-06-28T01:41:53Z,2803.78,2803.78,1138.4713,111,62.6,0.23
2010-06-28T01:41:58Z,2803.81,2803.81,1138.4713,110,63.3,7.42
2010-06-28T01:42:03Z,2803.83,2803.84,1138.6788,111,62.9,2.46
2010-06-28T01:42:08Z,2803.85,2803.86,1138.4713,111,63.2,1.93
2010-06-28T01:42:13Z,2803.9,2803.91,1138.6788,111,63,5.92
2010-06-28T01:42:18Z,2803.95,2803.95,1138.4713,111,63.2,3.39
2010-06-28T01:42:23Z,2803.97,2803.98,1138.4713,110,63.2,5.01
2010-06-28T01:42:28Z,2804,2804,1138.4713,111,62.7,4.96
2010-06-28T01:42:33Z,2804.02,2804.02,1138.6788,111,63.6,1.77
2010-06-28T01:42:38Z,2804.06,2804.06,1138.4713,110,63.5,4.5
2010-06-28T01:42:43Z,2804.09,2804.09,1138.4713,110,63.3,4.89
2010-06-28T01:42:48Z,2804.12,2804.12,1138.4713,111,64,3.11
2010-06-28T01:42:53Z,2804.14,2804.14,1138.4713,111,63.4,3.8
2010-06-28T01:42:58Z,2804.18,2804.18,1138.4713,111,63.6,5.53
2010-06-28T01:43:03Z,2804.2,2804.2,1138.4713,110,63.2,2.58
2010-06-28T01:43:08Z,2804.23,2804.23,1138.4713,111,63.6,2.41
2010-06-28T01:43:13Z,2804.25,2804.25,1138.4713,111,63.5,3.61
2010-06-28T01:43:18Z,2804.3,2804.3,1138.4713,111,63.7,2.09
2010-06-28T01:43:23Z,2804.32,2804.32,1138.6788,110,62.6,6.28
2010-06-28T01:43:28Z,2804.35,2804.35,1138.4713,111,63.4,4.06
2010-06-28T01:43:33Z,2804.37,2804.37,1138.6788,111,63.4,2.93
2010-06-28T01:43:38Z,2804.39,2804.4,1138.4713,111,62.8,4.8
2010-06-28T01:43:43Z,2804.44,2804.44,1138.4713,111,63.3,5.55
2010-06-28T01:43:48Z,2804.46,2804.46,1138.4713,111,63.4,3.68
2010-06-28T01:43:53Z,2804.49,2804.49,1138.4713,111,63.2,5.2
2010-06-28T01:43:58Z,2804.51,2804.51,1138.4713,111,62.4,3.93
2010-06-28T01:44:03Z,2804.55,2804.55,1138.4713,111,63.3,4.59
2010-06-28T01:44:08Z,2804.58,2804.58,1138.6788,111,63.3,5.89
2010-06-28T01:44:13Z,2804.61,2804.61,1138.4713,111,62.7,4.16
2010-06-28T01:44:18Z,2804.62,2804.63,1138.6788,110,63.3,6.75
2010-06-28T01:44:23Z,2804.68,2804.68,1138.4713,110,62.4,10.11
2010-06-28T01:44:28Z,2804.72,2804.72,1138.4713,111,62.6,4.53
2010-06-28T01:44:33Z,2804.75,2804.75,1138.4713,111,62.6,6.68
2010-06-28T01:44:38Z,2804.76,2804.77,1138.6788,111,63.3,5.82
2010-06-28T01:44:43Z,2804.79,2804.79,1138.4713,111,63.4,4.49
2010-06-28T01:44:48Z,2804.84,2804.84,1138.6788,110,62.8,9.37
2010-06-28T01:44:53Z,2804.87,2804.87,1138.4713,111,63.1,1.69
2010-06-28T01:44:58Z,2804.88,2804.88,1138.6788,111,63.3,6.05
2010-06-28T01:45:03Z,2804.91,2804.91,1138.4713,111,63,7.35
2010-06-28T01:45:08Z,2804.95,2804.95,1138.4713,110,63.6,3.51
2010-06-28T01:45:13Z,2804.97,2804.97,1138.4713,110,62.7,5.85
2010-06-28T01:45:18Z,2805,2805,1138.4713,111,63,6.1
