DATETIME,DBTM (m),DMEA (m),MFIA (L/min),RPMA (rpm),SPPA (bar),WOBA (ton)
2010-06-27T18:54:03Z,2692.89,2692.89,1330.7759,80,70.7,6.3
2010-06-27T18:54:08Z,2692.93,2692.93,1331.0526,80,70.9,7.73
2010-06-27T18:54:13Z,2692.98,2692.98,1330.7759,80,71.3,12.13
2010-06-27T18:54:18Z,2693,2693,1330.7759,80,71.1,9.76
2010-06-27T18:54:23Z,2693.02,2693.02,1331.0526,80,70.7,7.15
2010-06-27T18:54:28Z,2693.06,2693.06,1331.0526,80,70.8,12.82
2010-06-27T18:54:33Z,2693.1,2693.1,1330.7759,80,70.7,8.92
2010-06-27T18:54:38Z,2693.12,2693.12,1330.7759,79,71.1,10.17
2010-06-27T18:54:43Z,2693.14,2693.14,1330.7759,80,70.9,13.78
2010-06-27T18:54:48Z,2693.19,2693.19,1331.0526,80,71,11.29
2010-06-27T18:54:53Z,2693.21,2693.21,1330.7759,79,71,7.89
2010-06-27T18:54:58Z,2693.23,2693.23,1330.7759,80,71.1,12.32
2010-06-27T18:55:03Z,2693.26,2693.26,1330.7759,79,71.3,8.33
2010-06-27T18:55:08Z,2693.28,2693.28,1331.0526,80,71,8.64
2010-06-27T18:55:13Z,2693.3,2693.3,1330.7759,80,71.1,12.01
2010-06-27T18:55:18Z,2693.33,2693.33,1331.0526,80,71,9.31
2010-06-27T18:55:23Z,2693.37,2693.37,1330.7759,80,71.7,6.73
2010-06-27T18:55:28Z,2693.4,2693.4,1330.7759,79,71.1,8.21
2010-06-27T18:55:33Z,2693.42,2693.42,1331.0526,80,70.9,9.39
2010-06-27T18:55:38Z,2693.44,2693.44,1330.7759,80,71,10.19
2010-06-27T18:55:43Z,2693.49,2693.49,1330.7759,80,71.2,6.26
2010-06-27T18:55:48Z,2693.51,2693.52,1330.7759,79,71.2,11.12
2010-06-27T18:55:53Z,2693.53,2693.54,1331.0526,79,70.6,10.65
2010-06-27T18:55:58Z,2693.58,2693.58,1330.7759,80,71,8.76
2010-06-27T18:56:03Z,2693.6,2693.6,1331.0526,80,72.1,10.66
2010-06-27T18:56:08Z,2693.63,2693.63,1330.7759,80,71,12.98
2010-06-27T18:56:13Z,2693.65,2693.65,1330.7759,79,71,8.58
2010-06-27T18:56:18Z,2693.67,2693.67,1331.0526,80,70.6,7.36
2010-06-27T18:56:23Z,2693.7,2693.7,1331.0526,80,71.2,11.15
2010-06-27T18:56:28Z,2693.77,2693.77,1331.0526,80,70.9,10.78
2010-06-27T18:56:33Z,2693.79,2693.79,1330.7759,104,70.2,8.27
2010-06-27T18:56:38Z,2693.82,2693.82,1330.7759,104,71,11.85
2010-06-27T18:56:43Z,2693.86,2693.86,1331.0526,100,71.4,9.65
2010-06-27T18:56:48Z,2693.91,2693.91,1331.0526,100,70.5,7.68
2010-06-27T18:56:53Z,2693.95,2693.95,1330.7759,101,71.3,10.15
2010-06-27T18:56:58Z,2694,2694,1331.0526,100,71.7,5.92
2010-06-27T18:57:03Z,2694.05,2694.05,1331.0526,100,72.1,8.26
2010-06-27T18:57:08Z,2694.1,2694.1,1330.7759,100,72.9,5.92
2010-06-27T18:57:13Z,2694.14,2694.14,1330.5684,100,71.9,8.74
2010-06-27T18:57:18Z,2694.2,2694.2,1331.0526,100,71.7,6.99
2010-06-27T18:57:23Z,2694.25,2694.25,1330.7759,100,72.3,8.29
2010-06-27T18:57:28Z,2694.31,2694.31,1330.7759,100,72.4,7.52
2010-06-27T18:57:33Z,2694.33,2694.33,1330.7759,100,72.3,8.23
2010-06-27T18:57:38Z,2694.38,2694.38,1330.7759,100,71.7,8.37
2010-06-27T18:57:43Z,2694.42,2694.42,1330.7759,101,72.4,9.66
2010-06-27T18:57:48Z,2694.46,2694.47,1330.7759,100,72.3,10.85
2010-06-27T18:57:53Z,2694.51,2694.51,1330.7759,100,73.3,4.98
2010-06-27T18:57:58Z,2694.6,2694.6,1330.7759,100,72.4,11.8
2010-06-27T18:58:03Z,2694.66,2694.66,1330.7759,100,72.4,9.23
2010-06-27T18:58:08Z,2694.7,2694.7,1330.7759,101,71.6,8.69
2010-06-27T18:58:13Z,2694.75,2694.75,1331.0526,100,72.5,8.9
2010-06-27T18:58:18Z,2694.79,2694.8,1330.7759,100,71.9,6.86
2010-06-27T18:58:23Z,2694.84,2694.84,1330.7759,101,72.5,7.56
2010-06-27T18:58:28Z,2694.91,2694.91,1330.7759,100,72.6,11.27
2010-06-27T18:58:33Z,2694.95,2694.95,1330.7759,101,72.5,7.92
2010-06-27T18:58:38Z,2695,2695,1331.0526,100,72.6,10.85
2010-06-27T18:58:43Z,2695.05,2695.05,1330.7759,101,71.5,8.52
2010-06-27T18:58:48Z,2695.1,2695.1,1330.7759,100,72.6,9.95
2010-06-27T18:58:53Z,2695.14,2695.14,1331.0526,101,72.6,12.12
2010-06-27T18:58:58Z,2695.19,2695.19,1330.7759,101,71.6,8.78
2010-06-27T18:59:03Z,2695.24,2695.24,1330.7759,101,72.4,8.83
2010-06-27T18:59:08Z,2695.28,2695.28,1330.7759,100,71.9,11.15
2010-06-27T18:59:13Z,2695.29,2695.29,1330.7759,100,71.7,9.35
2010-06-27T18:59:18Z,2695.3,2695.31,1330.7759,101,72.4,10.16
2010-06-27T18:59:23Z,2695.34,2695.34,1330.7759,101,72.1,13.08
2010-06-27T18:59:28Z,2695.4,2695.4,1330.7759,100,71.1,6.93
2010-06-27T18:59:33Z,2695.45,2695.45,1330.7759,99,71.7,7.52
2010-06-27T18:59:38Z,2695.47,2695.47,1331.0526,100,71.7,7.7
2010-06-27T18:59:43Z,2695.52,2695.52,1330.7759,101,72,10.08
2010-06-27T18:59:48Z,2695.57,2695.57,1331.0526,100,71.7,7.79
2010-06-27T18:59:53Z,2695.58,2695.59,1331.0526,101,71.5,10.37
2010-06-27T18:59:58Z,2695.64,2695.64,1330.7759,100,71.8,7.07
2010-06-27T19:00:03Z,2695.65,2695.66,1331.0526,101,71.9,9.13
2010-06-27T19:00:08Z,2695.7,2695.7,1330.7759,101,72.2,8.94
2010-06-27T19:00:13Z,2695.73,2695.73,1330.7759,101,72,8.34
2010-06-27T19:00:18Z,2695.77,2695.78,1330.7759,100,71.8,12.99
2010-06-27T19:00:23Z,2695.8,2695.8,1330.7759,101,71.9,6.44
2010-06-27T19:00:28Z,2695.85,2695.85,1331.0526,101,71.5,7.74
2010-06-27T19:00:33Z,2695.87,2695.87,1330.7759,101,72.2,5.26
2010-06-27T19:00:38Z,2695.91,2695.91,1330.7759,101,71.6,9.67
2010-06-27T19:00:43Z,2695.96,2695.96,1330.7759,100,72.1,11.23
2010-06-27T19:00:48Z,2696.01,2696.01,1330.7759,101,72.3,9.41
2010-06-27T19:00:53Z,2696.05,2696.05,1330.7759,101,72.2,8.71
2010-06-27T19:00:58Z,2696.09,2696.09,1330.7759,101,73,7.08
2010-06-27T19:01:03Z,2696.17,2696.17,1330.7759,101,72.1,8.32
2010-06-27T19:01:08Z,2696.2,2696.2,1330.7759,100,72.2,7.36
2010-06-27T19:01:13Z,2696.24,2696.24,1330.7759,101,71.7,6.43
2010-06-27T19:01:18Z,2696.29,2696.29,1331.0526,101,72.2,10.84
2010-06-27T19:01:23Z,2696.31,2696.31,1331.0526,101,72,8.27
2010-06-27T19:01:28Z,2696.36,2696.36,1330.7759,100,71.7,7.08
2010-06-27T19:01:33Z,2696.41,2696.41,1331.0526,100,71.4,11.8
2010-06-27T19:01:38Z,2696.45,2696.45,1330.7759,101,72.2,5.28
2010-06-27T19:01:43Z,2696.27,2696.5,1330.7759,101,72.1,9.29
2010-06-27T19:01:48Z,2696.55,2696.55,1330.7759,100,71.8,11.43
2010-06-27T19:01:53Z,2696.59,2696.59,1330.7759,100,71.6,9.69
2010-06-27T19:01:58Z,2696.63,2696.64,1331.0526,100,71,10.94
2010-06-27T19:02:03Z,2696.68,2696.69,1330.7759,100,71.5,12.57
2010-06-27T19:02:08Z,2696.73,2696.73,1331.0526,101,71.8,8.84
2010-06-27T19:02:13Z,2696.78,2696.78,1330.7759,101,72.3,8.67
2010-06-27T19:02:18Z,2696.82,2696.82,1330.7759,100,71.6,6.49
2010-06-27T19:02:23Z,2696.87,2696.87,1331.0526,100,71.8,7.8
2010-06-27T19:02:28Z,2696.91,2696.91,1330.7759,100,72.1,8.08
2010-06-27T19:02:33Z,2696.98,2696.98,1331.0526,100,72.3,12.29
2010-06-27T19:02:38Z,2697.03,2697.03,1330.7759,101,72.4,6.04
2010-06-27T19:02:43Z,2697.05,2697.06,1330.5684,100,71.9,8.71
2010-06-27T19:02:48Z,2697.1,2697.1,1331.0526,101,72.1,12.57
2010-06-27T19:02:53Z,2697.15,2697.15,1331.0526,101,72.9,7.01
2010-06-27T19:02:58Z,2697.19,2697.19,1330.7759,101,73.2,6.3
2010-06-27T19:03:03Z,2697.24,2697.24,1330.7759,101,71.9,7.57
2010-06-27T19:03:08Z,2697.29,2697.29,1330.7759,100,71.9,6.58
2010-06-27T19:03:13Z,2697.32,2697.32,1330.7759,101,72,12.77
2010-06-27T19:03:18Z,2697.36,2697.36,1330.7759,101,72.4,11.48
2010-06-27T19:03:23Z,2697.41,2697.41,1330.7759,100,72.1,8.23
2010-06-27T19:03:28Z,2697.45,2697.45,1331.0526,101,72,12.08
2010-06-27T19:03:33Z,2697.47,2697.47,1330.7759,100,71.7,9.95
2010-06-27T19:03:38Z,2697.52,2697.52,1330.7759,100,72.1,7.91
2010-06-27T19:03:43Z,2697.57,2697.57,1330.7759,100,73.2,9.52
2010-06-27T19:03:48Z,2697.59,2697.59,1330.7759,101,72.8,10.24
2010-06-27T19:03:53Z,2697.64,2697.64,1330.7759,100,71.6,6.04
2010-06-27T19:03:58Z,2697.66,2697.67,1330.7759,100,71.7,12.36
2010-06-27T19:04:03Z,2697.68,2697.69,1331.0526,100,72,6.52
2010-06-27T19:04:08Z,2697.73,2697.73,1330.7759,100,72.2,9.24
2010-06-27T19:04:13Z,2697.8,2697.8,1330.7759,101,71.2,9.52
2010-06-27T19:04:18Z,2697.82,2697.82,1330.7759,100,71.9,6.3
2010-06-27T19:04:23Z,2697.86,2697.87,1331.0526,100,71.5,5.69
2010-06-27T19:04:28Z,2697.91,2697.91,1331.0526,100,71.6,12.25
2010-06-27T19:04:33Z,2697.94,2697.94,1330.7759,101,72,8.12
2010-06-27T19:04:38Z,2697.99,2697.99,1331.0526,100,71.9,11.5
2010-06-27T19:04:43Z,2698.03,2698.03,1330.7759,100,72.1,6.61
2010-06-27T19:04:48Z,2698.06,2698.06,1330.7759,100,71.8,9.02
2010-06-27T19:04:53Z,2698.1,2698.1,1331.0526,101,71,11.34
2010-06-27T19:04:58Z,2698.12,2698.13,1330.7759,101,72,7.14
2010-06-27T19:05:03Z,2698.18,2698.18,1330.7759,101,71.5,6.32
2010-06-27T19:05:08Z,2698.19,2698.19,1331.0526,101,71.7,7.46
2010-06-27T19:05:13Z,2698.24,2698.24,1330.7759,100,71.2,6.08
2010-06-27T19:05:18Z,2698.28,2698.28,1330.7759,100,72,5.32
2010-06-27T19:05:23Z,2698.31,2698.31,1330.7759,101,71.2,9.97
2010-06-27T19:05:28Z,2698.36,2698.36,1331.0526,100,71.7,6.61
2010-06-27T19:05:33Z,2698.41,2698.41,1330.7759,100,71.2,8.67
2010-06-27T19:05:38Z,2698.42,2698.43,1330.7759,101,71.8,10.22
2010-06-27T19:05:43Z,2698.48,2698.48,1330.7759,101,72.1,6.85
2010-06-27T19:05:48Z,2698.52,2698.52,1330.7759,101,71.6,5.45
2010-06-27T19:05:53Z,2698.54,2698.54,1331.0526,101,71.7,9.18
2010-06-27T19:05:58Z,2698.62,2698.62,1330.7759,100,71.5,8.6
2010-06-27T19:06:03Z,2698.66,2698.66,1331.0526,100,71.4,8.36
2010-06-27T19:06:08Z,2698.71,2698.71,1330.7759,101,72,13.12
2010-06-27T19:06:13Z,2698.73,2698.73,1330.7759,101,72,9.42
2010-06-27T19:06:18Z,2698.77,2698.77,1331.0526,100,71.4,7.87
2010-06-27T19:06:23Z,2698.83,2698.83,1330.7759,101,71.6,8.73
2010-06-27T19:06:28Z,2698.86,2698.86,1330.7759,101,71.8,7.85
2010-06-27T19:06:33Z,2698.89,2698.9,1330.7759,101,72,7.8
2010-06-27T19:06:38Z,2698.93,2698.94,1330.7759,100,72,8.61
2010-06-27T19:06:43Z,2698.99,2698.99,1330.7759,100,71,10.37
2010-06-27T19:06:48Z,2699.03,2699.03,1331.0526,100,71.7,8.95
2010-06-27T19:06:53Z,2699.08,2699.08,1330.7759,101,72,8.71
2010-06-27T19:06:58Z,2699.11,2699.11,1331.0526,101,72.7,8.87
2010-06-27T19:07:03Z,2699.15,2699.15,1330.7759,101,71.7,8.79
2010-06-27T19:07:08Z,2699.2,2699.2,1330.7759,101,71.5,10.34
2010-06-27T19:07:13Z,2699.24,2699.24,1330.7759,100,71.7,8.68
2010-06-27T19:07:18Z,2699.3,2699.3,1330.7759,101,71.8,12.29
2010-06-27T19:07:23Z,2699.34,2699.34,1331.0526,101,72.1,6.22
2010-06-27T19:07:28Z,2699.38,2699.39,1331.0526,101,71.8,12.23
2010-06-27T19:07:33Z,2699.45,2699.45,1330.7759,100,71.5,10.37
2010-06-27T19:07:38Z,2699.51,2699.51,1331.0526,100,71.9,10.42
2010-06-27T19:07:43Z,2699.55,2699.55,1330.7759,101,71.8,12.39
2010-06-27T19:07:48Z,2699.6,2699.6,1331.0526,101,72.4,5.48
2010-06-27T19:07:53Z,2699.64,2699.64,1331.0526,100,71.6,11.35
2010-06-27T19:07:58Z,2699.69,2699.69,1330.7759,101,71.5,12.61
2010-06-27T19:08:03Z,2699.74,2699.74,1331.0526,100,70.8,9.08
2010-06-27T19:08:08Z,2699.78,2699.78,1330.7759,100,72,10.86
2010-06-27T19:08:13Z,2699.82,2699.82,1330.7759,100,71.7,5.14
2010-06-27T19:08:18Z,2699.88,2699.88,1331.0526,100,71.6,12.36
2010-06-27T19:08:23Z,2699.94,2699.94,1330.7759,100,71.5,10.52
2010-06-27T19:08:28Z,2699.99,2699.99,1331.0526,100,71.9,10.07
2010-06-27T19:08:33Z,2700.04,2700.04,1330.7759,101,72.1,9.37
2010-06-27T19:08:38Z,2700.07,2700.07,1330.7759,100,71.8,7.05
2010-06-27T19:08:43Z,2700.12,2700.12,1331.0526,101,71.7,9.32
2010-06-27T19:08:48Z,2700.18,2700.18,1331.0526,100,71.5,10.44
2010-06-27T19:08:53Z,2700.24,2700.24,1330.7759,100,71.5,9.08
2010-06-27T19:08:58Z,2700.29,2700.29,1330.7759,100,72,6.01
2010-06-27T19:09:03Z,2700.31,2700.32,1331.0526,100,71.6,10.44
2010-06-27T19:09:08Z,2700.36,2700.36,1331.0526,100,71.5,9.76
2010-06-27T19:09:13Z,2700.41,2700.41,1330.7759,100,72.1,12.33
2010-06-27T19:09:18Z,2700.45,2700.46,1330.7759,100,72.3,8.33
2010-06-27T19:09:23Z,2700.5,2700.5,1331.0526,100,71.7,12.14
2010-06-27T19:09:28Z,2700.54,2700.54,1331.0526,101,71.6,5.88
2010-06-27T19:09:33Z,2700.57,2700.57,1330.7759,101,70.9,11.9
2010-06-27T19:09:38Z,2700.62,2700.62,1331.0526,100,71.4,10.3
2010-06-27T19:09:43Z,2700.66,2700.66,1330.7759,100,71.7,5.3
2010-06-27T19:09:48Z,2700.68,2700.69,1330.7759,101,71.7,12.02
2010-06-27T19:09:53Z,2700.74,2700.74,1331.0526,100,71.5,11.86
2010-06-27T19:09:58Z,2700.79,2700.79,1330.7759,101,71.4,13.9
2010-06-27T19:10:03Z,2700.8,2700.8,1331.0526,101,71.5,11.17
2010-06-27T19:10:08Z,2700.85,2700.85,1331.0526,101,71.5,7.92
2010-06-27T19:10:13Z,2700.9,2700.9,1331.0526,100,71.5,12.12
2010-06-27T19:10:18Z,2700.92,2700.92,1331.0526,100,71.6,11.6
2010-06-27T19:10:23Z,2700.94,2700.94,1330.7759,100,71.3,11.03
2010-06-27T19:10:28Z,2700.96,2700.96,1330.7759,100,72.2,9.87
2010-06-27T19:10:33Z,2700.99,2700.99,1331.0526,100,71.2,5.69
2010-06-27T19:10:38Z,2701.06,2701.06,1331.0526,101,71.5,7.96
2010-06-27T19:10:43Z,2701.11,2701.11,1330.7759,100,71.4,9.15
2010-06-27T19:10:48Z,2701.15,2701.15,1330.7759,101,71,8.78
2010-06-27T19:10:53Z,2701.18,2701.18,1330.7759,100,70.8,5.48
2010-06-27T19:10:58Z,2701.22,2701.23,1330.7759,101,71.4,10.33
2010-06-27T19:11:03Z,2701.27,2701.27,1331.0526,101,71.5,9.46
2010-06-27T19:11:08Z,2701.32,2701.32,1331.0526,101,71.5,5.77
2010-06-27T19:11:13Z,2701.36,2701.36,1330.7759,100,71.3,11.48
2010-06-27T19:11:18Z,2701.41,2701.41,1330.7759,101,71,7.89
2010-06-27T19:11:23Z,2701.45,2701.46,1331.0526,100,71.4,11.37
2010-06-27T19:11:28Z,2701.51,2701.51,1330.7759,101,72.4,10.84
2010-06-27T19:11:33Z,2701.55,2701.55,1330.7759,101,71.2,6.13
2010-06-27T19:11:38Z,2701.58,2701.58,1330.7759,100,71.2,12.08
2010-06-27T19:11:43Z,2701.62,2701.62,1330.7759,100,71.1,6.77
2010-06-27T19:11:48Z,2701.67,2701.67,1330.7759,101,71.2,7.13
2010-06-27T19:11:53Z,2701.72,2701.72,1330.7759,100,71.5,11.51
2010-06-27T19:11:58Z,2701.76,2701.76,1331.0526,100,70.5,8.67
2010-06-27T19:12:03Z,2701.81,2701.81,1330.7759,100,70.8,10.21
2010-06-27T19:12:08Z,2701.87,2701.88,1330.7759,101,71.4,10.24
2010-06-27T19:12:13Z,2701.92,2701.92,1330.7759,100,71.2,7.02
2010-06-27T19:12:18Z,2701.97,2701.97,1331.0526,101,71.4,7.15
2010-06-27T19:12:23Z,2702.02,2702.02,1330.7759,101,70.6,9.56
2010-06-27T19:12:28Z,2702.06,2702.07,1330.7759,100,71,12.01
2010-06-27T19:12:33Z,2702.11,2702.11,1331.0526,100,71,11.11
2010-06-27T19:12:38Z,2702.18,2702.18,1330.7759,101,70.8,6.85
2010-06-27T19:12:43Z,2702.22,2702.22,1330.7759,101,71.7,9.06
2010-06-27T19:12:48Z,2702.28,2702.28,1330.7759,101,71.1,10.15
2010-06-27T19:12:53Z,2702.32,2702.33,1330.7759,100,71,13.11
2010-06-27T19:12:58Z,2702.37,2702.37,1331.0526,100,71.6,7.48
2010-06-27T19:13:03Z,2702.41,2702.42,1330.7759,100,71.7,9.71
2010-06-27T19:13:08Z,2702.46,2702.46,1330.7759,100,72.3,6.71
2010-06-27T19:13:13Z,2702.5,2702.51,1330.7759,101,71.2,7.61
2010-06-27T19:13:18Z,2702.55,2702.56,1330.7759,100,70.2,8.79
2010-06-27T19:13:23Z,2702.61,2702.61,1330.7759,100,70.9,9.02
2010-06-27T19:13:28Z,2702.68,2702.68,1331.0526,100,71.2,7.93
2010-06-27T19:13:33Z,2702.71,2702.71,1330.7759,101,71.3,7.18
2010-06-27T19:13:38Z,2702.76,2702.76,1330.7759,101,71.1,12.38
2010-06-27T19:13:43Z,2702.81,2702.81,1330.7759,100,71.6,12.52
2010-06-27T19:13:48Z,2702.85,2702.85,1330.7759,101,71,8.66
2010-06-27T19:13:53Z,2702.9,2702.9,1330.7759,101,71.2,9.14
2010-06-27T19:13:58Z,2702.92,2702.93,1331.0526,101,71.4,6.8
2010-06-27T19:14:03Z,2702.98,2702.98,1331.0526,101,72.1,6.99
2010-06-27T19:14:08Z,2703.02,2703.02,1330.7759,100,70.8,9.48
2010-06-27T19:14:13Z,2703.06,2703.06,1330.7759,100,70.1,9.72
2010-06-27T19:14:18Z,2703.09,2703.09,1330.7759,101,71,8.55
2010-06-27T19:14:23Z,2703.13,2703.13,1331.0526,101,71.3,9.67
2010-06-27T19:14:28Z,2703.16,2703.16,1331.0526,101,72.1,10.59
2010-06-27T19:14:33Z,2703.21,2703.21,1330.7759,100,70.9,9.87
2010-06-27T19:14:38Z,2703.24,2703.24,1330.7759,100,71.5,9.32
2010-06-27T19:14:43Z,2703.27,2703.27,1330.7759,101,71.9,8.64
2010-06-27T19:14:48Z,2703.32,2703.32,1331.0526,100,71.1,6.26
2010-06-27T19:14:53Z,2703.36,2703.37,1330.7759,100,71.3,7.38
2010-06-27T19:14:58Z,2703.41,2703.41,1330.7759,100,71,9.37
2010-06-27T19:15:03Z,2703.48,2703.48,1330.7759,100,70.6,7.05
2010-06-27T19:15:08Z,2703.53,2703.53,1330.7759,101,71.1,6.67
2010-06-27T19:15:13Z,2703.58,2703.58,1331.0526,101,70.6,8.62
2010-06-27T19:15:18Z,2703.6,2703.6,1330.7759,101,71.1,10.14
2010-06-27T19:15:23Z,2703.64,2703.65,1330.7759,100,70.5,9.08
2010-06-27T19:15:28Z,2703.69,2703.69,1331.0526,101,69.7,5.5
2010-06-27T19:15:33Z,2703.74,2703.74,1330.7759,100,70.8,7.87
2010-06-27T19:15:38Z,2703.78,2703.78,1331.0526,100,70.5,12.35
2010-06-27T19:15:43Z,2703.83,2703.83,1330.7759,101,71.1,10.92
2010-06-27T19:15:48Z,2703.88,2703.88,1330.7759,101,71.1,7.39
2010-06-27T19:15:53Z,2703.92,2703.92,1330.7759,100,70.7,6.89
2010-06-27T19:15:58Z,2703.95,2703.95,1331.0526,100,70.8,8.41
2010-06-27T19:16:03Z,2704.02,2704.02,1331.0526,100,71.2,12.87
2010-06-27T19:16:08Z,2704.07,2704.07,1330.7759,101,71.2,11.26
2010-06-27T19:16:13Z,2704.11,2704.11,1330.7759,100,70.7,11.71
2010-06-27T19:16:18Z,2704.16,2704.16,1330.7759,101,70.9,7.93
2010-06-27T19:16:23Z,2704.2,2704.21,1330.7759,100,71.3,8.01
2010-06-27T19:16:28Z,2704.3,2704.3,1330.7759,100,72.5,7.01
2010-06-27T19:16:33Z,2704.34,2704.34,1331.0526,101,71.4,12.1
2010-06-27T19:16:38Z,2704.39,2704.39,1331.0526,100,70.6,7.66
2010-06-27T19:16:43Z,2704.43,2704.43,1330.7759,100,71.2,12.3
2010-06-27T19:16:48Z,2704.48,2704.48,1331.0526,101,72.2,12.86
2010-06-27T19:16:53Z,2704.54,2704.54,1330.7759,101,70.7,8.73
2010-06-27T19:16:58Z,2704.59,2704.59,1330.7759,100,71.1,8.32
2010-06-27T19:17:03Z,2704.64,2704.64,1331.0526,100,71.2,8.48
2010-06-27T19:17:08Z,2704.69,2704.7,1330.7759,100,71.1,7.99
2010-06-27T19:17:13Z,2704.74,2704.74,1330.7759,101,71.3,6.99
2010-06-27T19:17:18Z,2704.78,2704.78,1330.7759,102,71.3,10.22
2010-06-27T19:17:23Z,2704.81,2704.81,1330.7759,101,70.9,9.66
2010-06-27T19:17:28Z,2704.83,2704.83,1330.7759,100,70.1,11.76
2010-06-27T19:17:33Z,2704.83,2704.83,1331.0526,101,71.2,12.55
2010-06-27T19:17:38Z,2704.85,2704.85,1331.0526,101,71.1,7.69
2010-06-27T19:17:43Z,2704.88,2704.88,1330.7759,101,70.8,9.87
2010-06-27T19:17:48Z,2704.92,2704.92,1330.7759,100,69.9,8.01
2010-06-27T19:17:53Z,2704.95,2704.95,1331.0526,101,70.8,11.9
2010-06-27T19:17:58Z,2704.95,2704.95,1331.0526,100,71.2,13.22
2010-06-27T19:18:03Z,2704.97,2704.97,1330.7759,100,70.7,8.83
2010-06-27T19:18:08Z,2704.99,2704.99,1330.7759,100,69.9,10.38
2010-06-27T19:18:13Z,2705.02,2705.02,1331.0526,100,70.9,11.01
2010-06-27T19:18:18Z,2705.04,2705.04,1331.0526,101,70.4,9.57
2010-06-27T19:18:23Z,2705.07,2705.07,1330.7759,101,71.3,10.65
2010-06-27T19:18:28Z,2705.13,2705.13,1330.7759,100,70.5,12.6
2010-06-27T19:18:33Z,2705.13,2705.13,1330.7759,100,70.5,9.11
2010-06-27T19:18:38Z,2705.15,2705.16,1331.0526,100,71.2,10.07
2010-06-27T19:18:43Z,2705.2,2705.2,1330.7759,101,71.1,11.38
2010-06-27T19:18:48Z,2705.23,2705.23,1330.7759,101,70.5,10.71
2010-06-27T19:18:53Z,2705.25,2705.25,1331.0526,99,69.6,11.26
2010-06-27T19:18:58Z,2705.25,2705.25,1331.0526,100,70.8,8.43
2010-06-27T19:19:03Z,2705.28,2705.28,1330.7759,101,71.1,11.86
2010-06-27T19:19:08Z,2705.3,2705.3,1331.0526,101,70.7,7.54
2010-06-27T19:19:13Z,2705.32,2705.32,1330.7759,100,70.1,14.68
2010-06-27T19:19:18Z,2705.32,2705.33,1331.0526,100,70.4,10.09
2010-06-27T19:19:23Z,2705.34,2705.35,1330.7759,101,70.4,8.74
2010-06-27T19:19:28Z,2705.36,2705.37,1330.7759,101,70.8,10.39
2010-06-27T19:19:33Z,2705.42,2705.42,1330.7759,100,70.3,11.77
2010-06-27T19:19:38Z,2705.44,2705.44,1331.0526,100,70.6,10.26
2010-06-27T19:19:43Z,2705.44,2705.44,1330.7759,101,71.4,12.33
2010-06-27T19:19:48Z,2705.46,2705.46,1330.7759,101,70.8,7.15
2010-06-27T19:19:53Z,2705.46,2705.46,1330.7759,100,69.5,8.28
2010-06-27T19:19:58Z,2705.48,2705.49,1331.0526,100,70.1,8.44
2010-06-27T19:20:03Z,2705.53,2705.53,1331.0526,100,70.7,10.85
2010-06-27T19:20:08Z,2705.55,2705.56,1330.7759,101,71.1,6.85
2010-06-27T19:20:13Z,2705.58,2705.58,1330.7759,101,70.4,9.6
2010-06-27T19:20:18Z,2705.6,2705.6,1330.7759,100,70.2,9.86
2010-06-27T19:20:23Z,2705.62,2705.62,1331.0526,100,70.5,14.05
2010-06-27T19:20:28Z,2705.65,2705.65,1330.7759,101,71.2,7.95
2010-06-27T19:20:33Z,2705.67,2705.67,1330.7759,101,70.7,6.38
2010-06-27T19:20:38Z,2705.69,2705.69,1330.7759,100,70.4,9.54
2010-06-27T19:20:43Z,2705.73,2705.73,1331.0526,100,70.2,10.93
2010-06-27T19:20:48Z,2705.76,2705.76,1331.0526,101,70.8,10.79
2010-06-27T19:20:53Z,2705.81,2705.81,1330.7759,101,70.2,6.99
2010-06-27T19:20:58Z,2705.84,2705.84,1330.7759,101,70.5,11.56
2010-06-27T19:21:03Z,2705.87,2705.88,1330.7759,100,70.1,8.79
2010-06-27T19:21:08Z,2705.93,2705.93,1331.0526,100,70,7.71
2010-06-27T19:21:13Z,2705.97,2705.97,1330.7759,101,72,8.2
2010-06-27T19:21:18Z,2705.99,2705.99,1331.0526,101,70.3,10.79
2010-06-27T19:21:23Z,2706.02,2706.02,1330.7759,100,69.7,6.99
2010-06-27T19:21:28Z,2706.04,2706.05,1331.0526,100,69.7,14.25
2010-06-27T19:21:33Z,2706.07,2706.07,1331.0526,100,70.3,11.35
2010-06-27T19:21:38Z,2706.09,2706.09,1330.7759,101,70.8,9.63
2010-06-27T19:21:43Z,2706.11,2706.11,1330.7759,100,71.3,11.45
2010-06-27T19:21:48Z,2706.13,2706.13,1330.7759,100,69.9,9.27
2010-06-27T19:21:53Z,2706.16,2706.16,1330.7759,100,70.2,7.49
2010-06-27T19:21:58Z,2706.16,2706.16,1331.0526,101,70.6,9.27
2010-06-27T19:22:03Z,2706.18,2706.18,1331.0526,101,70.2,10.22
2010-06-27T19:22:08Z,2706.2,2706.2,1330.7759,100,70,12.01
2010-06-27T19:22:13Z,2706.23,2706.23,1330.7759,100,69.9,10.06
2010-06-27T19:22:18Z,2706.25,2706.25,1330.7759,100,70.2,11.96
2010-06-27T19:22:23Z,2706.29,2706.29,1330.7759,101,70.7,11.83
2010-06-27T19:22:28Z,2706.32,2706.32,1330.7759,101,69.8,8.32
