Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:03:15 AM,5:10:15 AM,Night Tour,420,0.117,15,15,"1,187.7","1,187.7","1,180.1","1,185.1",[15] Connection,P,DR,P40,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:04:35 AM,5:04:55 AM,Night Tour,20,0.006,23,23,"1,187.7","1,187.7","1,185.1","1,185.1",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:04:35 AM,5:08:30 AM,Night Tour,235,0.065,36,36,"1,187.7","1,187.7","1,185.1","1,184.8",[36] Connection In Slips,P,DR,P15,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:04:35 AM,5:08:30 AM,Night Tour,235,0.065,36,36,"1,187.7","1,187.7","1,185.1","1,184.8",[36[Connection - In Slips,P,DR,P15,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:05:00 AM,5:05:10 AM,Night Tour,10,0.003,23,23,"1,187.7","1,187.7","1,185.3","1,185.2",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:07:30 AM,5:08:45 AM,Night Tour,75,0.021,23,23,"1,187.7","1,187.7","1,185.0","1,185.0",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:08:30 AM,5:08:35 AM,Night Tour,5,0.001,35,35,"1,187.7","1,187.7","1,184.8","1,184.8",[35] Pump Off - In Slips,P,DR,P14,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:08:30 AM,5:08:35 AM,Night Tour,5,0.001,40,40,"1,187.7","1,187.7","1,184.8","1,184.8",[40] Weight to Slips,P,DR,P32,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:08:35 AM,5:13:00 AM,Night Tour,265,0.074,41,41,"1,187.7","1,187.8","1,184.8","1,187.4",[41] Slips to Weight,P,DR,P33,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:09:20 AM,5:13:00 AM,Night Tour,220,0.061,4,4,"1,187.7","1,187.8","1,185.0","1,187.4",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:09:45 AM,5:10:15 AM,Night Tour,30,0.008,35,35,"1,187.7","1,187.7","1,184.9","1,185.1",[35] Pump Off - In Slips,P,DR,P14,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:10:05 AM,5:20:10 AM,Night Tour,605,0.168,23,23,"1,187.7","1,192.6","1,185.2","1,192.2",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:13:10 AM,5:13:20 AM,Night Tour,10,0.003,4,4,"1,187.8","1,187.8","1,187.0","1,187.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:13:20 AM,5:14:10 AM,Night Tour,50,0.014,45,45,"1,187.8","1,188.2","1,187.6","1,187.6",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:13:20 AM,5:14:10 AM,Night Tour,50,0.014,1,1,"1,187.8","1,188.2","1,187.8","1,188.2",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:14:10 AM,5:14:30 AM,Night Tour,20,0.006,4,4,"1,188.2","1,188.4","1,187.6","1,188.0",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:14:30 AM,5:16:10 AM,Night Tour,100,0.028,1,1,"1,188.4","1,190.2","1,188.4","1,190.2",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:14:30 AM,5:16:10 AM,Night Tour,100,0.028,45,45,"1,188.4","1,190.2","1,188.0","1,189.4",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:16:10 AM,5:16:20 AM,Night Tour,10,0.003,4,4,"1,190.2","1,190.2","1,189.4","1,190.0",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:16:30 AM,5:16:40 AM,Night Tour,10,0.003,4,4,"1,190.2","1,190.2","1,189.7","1,190.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:16:40 AM,5:17:00 AM,Night Tour,20,0.006,45,45,"1,190.2","1,190.9","1,190.1","1,190.3",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:16:40 AM,5:17:00 AM,Night Tour,20,0.006,1,1,"1,190.2","1,190.9","1,190.2","1,190.9",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:17:00 AM,5:17:10 AM,Night Tour,10,0.003,4,4,"1,190.9","1,190.9","1,190.3","1,190.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:17:10 AM,5:18:00 AM,Night Tour,50,0.014,1,1,"1,190.9","1,191.6","1,190.9","1,191.6",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:17:10 AM,5:18:00 AM,Night Tour,50,0.014,45,45,"1,190.9","1,191.6","1,190.8","1,190.9",[45] Rotary Drilling (Surface),P,DR,DRR,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:18:00 AM,5:18:10 AM,Night Tour,10,0.003,4,4,"1,191.6","1,191.6","1,190.9","1,191.4",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:18:10 AM,5:18:50 AM,Night Tour,40,0.011,45,45,"1,191.6","1,192.1","1,191.4","1,191.4",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:18:10 AM,5:18:50 AM,Night Tour,40,0.011,1,1,"1,191.6","1,192.1","1,191.6","1,192.1",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:18:50 AM,5:19:00 AM,Night Tour,10,0.003,4,4,"1,192.1","1,192.1","1,191.4","1,191.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:19:00 AM,5:19:10 AM,Night Tour,10,0.003,1,1,"1,192.1","1,192.5","1,192.1","1,192.5",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:19:10 AM,5:19:20 AM,Night Tour,10,0.003,4,4,"1,192.5","1,192.5","1,191.5","1,192.2",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:19:35 AM,5:19:40 AM,Night Tour,5,0.001,4,4,"1,192.5","1,192.5","1,192.0","1,192.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:19:40 AM,5:20:20 AM,Night Tour,40,0.011,1,1,"1,192.5","1,192.6","1,192.5","1,192.6",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:20:15 AM,5:22:20 AM,Night Tour,125,0.035,23,23,"1,192.6","1,192.6","1,192.2","1,187.9",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:20:20 AM,5:22:25 AM,Night Tour,125,0.035,4,4,"1,192.6","1,192.6","1,191.7","1,187.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:25:05 AM,5:25:25 AM,Night Tour,20,0.006,23,23,"1,192.6","1,192.6","1,188.2","1,188.4",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:28:55 AM,5:29:05 AM,Night Tour,10,0.003,23,23,"1,192.6","1,192.6","1,188.3","1,188.5",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:29:55 AM,5:30:20 AM,Night Tour,25,0.007,23,23,"1,192.6","1,192.6","1,188.5","1,188.5",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:31:35 AM,5:41:40 AM,Night Tour,605,0.168,4,4,"1,192.6","1,192.6","1,187.5","1,175.7",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:33:45 AM,5:43:50 AM,Night Tour,605,0.168,23,23,"1,192.6","1,192.6","1,182.5","1,177.6",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:37:15 AM,5:40:40 AM,Night Tour,205,0.057,17,17,"1,192.6","1,192.6","1,178.2","1,176.0",[17] Circulating Static,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:41:45 AM,5:51:50 AM,Night Tour,605,0.168,4,4,"1,192.6","1,192.6","1,175.7","1,177.5",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:43:55 AM,5:54:00 AM,Night Tour,605,0.168,23,23,"1,192.6","1,192.6","1,177.6","1,175.7",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:51:55 AM,6:00:00 AM,Night Tour,485,0.135,4,4,"1,192.6","1,192.6","1,177.5","1,175.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,5:54:05 AM,5:59:25 AM,Night Tour,320,0.089,23,23,"1,192.6","1,192.6","1,175.7","1,175.7",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,6:03:40 AM,6:07:20 AM,Night Tour,220,0.061,4,4,"1,192.6","1,192.6","1,175.9","1,175.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,7:07:15 AM,7:11:15 AM,Day Tour,240,0.067,4,4,"1,192.6","1,192.6","1,175.6","1,174.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,7:21:10 AM,7:24:30 AM,Day Tour,200,0.056,4,4,"1,192.6","1,192.6","1,175.1","1,175.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,7:25:00 AM,7:28:05 AM,Day Tour,185,0.051,4,4,"1,192.6","1,192.6","1,175.7","1,175.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,7:35:40 AM,7:40:45 AM,Day Tour,305,0.085,4,4,"1,192.6","1,192.6","1,175.2","1,175.2",[4] Circulating,P,DR,CIM,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,7:46:05 AM,7:51:55 AM,Day Tour,350,0.097,4,4,"1,192.6","1,192.6","1,175.4","1,175.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,7:57:30 AM,7:57:55 AM,Day Tour,25,0.007,23,23,"1,192.6","1,192.6","1,175.0","1,174.8",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:00:05 AM,8:00:20 AM,Day Tour,15,0.004,23,23,"1,192.6","1,192.6","1,186.5","1,186.5",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:02:55 AM,8:04:10 AM,Day Tour,75,0.021,23,23,"1,192.6","1,192.6","1,188.2","1,188.2",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:05:30 AM,8:13:10 AM,Day Tour,460,0.128,4,4,"1,192.6","1,192.6","1,188.0","1,192.2",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:05:50 AM,8:15:55 AM,Day Tour,605,0.168,23,23,"1,192.6","1,194.1","1,187.7","1,193.8",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:13:10 AM,8:13:20 AM,Day Tour,10,0.003,1,1,"1,192.6","1,192.7","1,192.6","1,192.7",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:13:20 AM,8:13:30 AM,Day Tour,10,0.003,4,4,"1,192.7","1,192.9","1,192.1","1,192.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:13:30 AM,8:13:40 AM,Day Tour,10,0.003,1,1,"1,192.9","1,192.9","1,192.9","1,192.9",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:13:40 AM,8:13:50 AM,Day Tour,10,0.003,4,4,"1,192.9","1,192.9","1,192.3","1,192.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:13:50 AM,8:14:30 AM,Day Tour,40,0.011,1,1,"1,192.9","1,193.4","1,192.9","1,193.4",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:14:30 AM,8:14:40 AM,Day Tour,10,0.003,4,4,"1,193.4","1,193.4","1,192.5","1,193.2",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:14:40 AM,8:14:50 AM,Day Tour,10,0.003,1,1,"1,193.4","1,193.6","1,193.4","1,193.6",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:14:50 AM,8:15:00 AM,Day Tour,10,0.003,4,4,"1,193.6","1,193.7","1,192.4","1,193.5",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:15:10 AM,8:15:20 AM,Day Tour,10,0.003,4,4,"1,193.7","1,193.8","1,192.8","1,193.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:15:30 AM,8:15:50 AM,Day Tour,20,0.006,4,4,"1,193.8","1,194.1","1,193.3","1,193.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:15:50 AM,8:16:20 AM,Day Tour,30,0.008,1,1,"1,194.1","1,194.3","1,194.1","1,194.3",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:16:00 AM,8:26:05 AM,Day Tour,605,0.168,23,23,"1,194.1","1,196.3","1,193.6","1,189.1",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:16:20 AM,8:16:30 AM,Day Tour,10,0.003,4,4,"1,194.3","1,194.4","1,193.2","1,194.4",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:16:30 AM,8:16:40 AM,Day Tour,10,0.003,1,1,"1,194.4","1,194.4","1,194.4","1,194.4",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:16:40 AM,8:16:50 AM,Day Tour,10,0.003,4,4,"1,194.4","1,194.4","1,193.5","1,194.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:17:00 AM,8:17:10 AM,Day Tour,10,0.003,4,4,"1,194.4","1,194.6","1,193.6","1,194.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:17:20 AM,8:18:00 AM,Day Tour,40,0.011,4,4,"1,194.6","1,194.9","1,193.6","1,194.5",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:18:10 AM,8:18:20 AM,Day Tour,10,0.003,4,4,"1,194.9","1,194.9","1,193.5","1,194.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:18:30 AM,8:18:40 AM,Day Tour,10,0.003,4,4,"1,194.9","1,194.9","1,193.8","1,194.9",[4] Circulating,P,DR,CIM,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:18:50 AM,8:19:00 AM,Day Tour,10,0.003,4,4,"1,194.9","1,195.5","1,194.0","1,195.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:19:10 AM,8:19:30 AM,Day Tour,20,0.006,4,4,"1,195.5","1,195.5","1,194.4","1,195.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:19:30 AM,8:19:40 AM,Day Tour,10,0.003,1,1,"1,195.5","1,195.7","1,195.5","1,195.7",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:19:40 AM,8:20:10 AM,Day Tour,30,0.008,4,4,"1,195.7","1,195.7","1,194.2","1,195.7",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:20:20 AM,8:20:40 AM,Day Tour,20,0.006,4,4,"1,195.7","1,195.8","1,194.2","1,195.3",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:21:00 AM,8:21:20 AM,Day Tour,20,0.006,4,4,"1,195.8","1,195.9","1,195.2","1,195.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:21:20 AM,8:21:40 AM,Day Tour,20,0.006,1,1,"1,195.9","1,195.9","1,195.9","1,195.9",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:21:40 AM,8:21:50 AM,Day Tour,10,0.003,4,4,"1,195.9","1,195.9","1,195.4","1,195.5",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:21:50 AM,8:22:30 AM,Day Tour,40,0.011,1,1,"1,195.9","1,196.3","1,195.9","1,196.3",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:21:50 AM,8:22:30 AM,Day Tour,40,0.011,45,45,"1,195.9","1,196.3","1,195.5","1,195.6",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:22:30 AM,8:32:35 AM,Day Tour,605,0.168,4,4,"1,196.3","1,196.3","1,195.6","1,188.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:26:10 AM,8:36:15 AM,Day Tour,605,0.168,23,23,"1,196.3","1,196.3","1,189.0","1,189.1",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:32:40 AM,8:42:45 AM,Day Tour,605,0.168,4,4,"1,196.3","1,196.3","1,189.3","1,194.2",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:32:40 AM,8:40:20 AM,Day Tour,460,0.128,17,17,"1,196.3","1,196.3","1,189.3","1,191.3",[17] Circulating Static,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:36:20 AM,8:46:25 AM,Day Tour,605,0.168,23,23,"1,196.3","1,197.4","1,189.1","1,197.4",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:42:50 AM,8:43:30 AM,Day Tour,40,0.011,4,4,"1,196.3","1,196.3","1,194.2","1,195.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:43:30 AM,8:44:00 AM,Day Tour,30,0.008,45,45,"1,196.3","1,196.6","1,195.9","1,196.0",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:43:30 AM,8:44:00 AM,Day Tour,30,0.008,1,1,"1,196.3","1,196.6","1,196.3","1,196.6",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:44:00 AM,8:44:10 AM,Day Tour,10,0.003,4,4,"1,196.6","1,196.6","1,196.0","1,196.5",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:44:20 AM,8:44:30 AM,Day Tour,10,0.003,4,4,"1,196.6","1,196.7","1,196.0","1,196.7",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:44:30 AM,8:44:40 AM,Day Tour,10,0.003,1,1,"1,196.7","1,196.8","1,196.7","1,196.8",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:44:40 AM,8:44:50 AM,Day Tour,10,0.003,4,4,"1,196.8","1,196.8","1,196.1","1,196.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:45:00 AM,8:45:10 AM,Day Tour,10,0.003,4,4,"1,196.8","1,196.8","1,196.2","1,196.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:45:20 AM,8:45:30 AM,Day Tour,10,0.003,4,4,"1,196.8","1,196.8","1,196.3","1,196.6",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:45:30 AM,8:46:10 AM,Day Tour,40,0.011,45,45,"1,196.8","1,197.3","1,196.6","1,196.8",[45] Rotary Drilling (Surface),P,DR,DRR,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:45:30 AM,8:46:10 AM,Day Tour,40,0.011,1,1,"1,196.8","1,197.3","1,196.8","1,197.3",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:46:10 AM,8:46:20 AM,Day Tour,10,0.003,4,4,"1,197.3","1,197.4","1,196.8","1,197.4",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:46:20 AM,8:46:30 AM,Day Tour,10,0.003,1,1,"1,197.4","1,197.7","1,197.4","1,197.7",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:46:30 AM,8:47:00 AM,Day Tour,30,0.008,4,4,"1,197.7","1,197.8","1,196.4","1,197.8",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:46:30 AM,8:56:35 AM,Day Tour,605,0.168,23,23,"1,197.7","1,202.7","1,196.4","1,202.7",[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:47:00 AM,8:47:10 AM,Day Tour,10,0.003,1,1,"1,197.8","1,197.9","1,197.8","1,197.9",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:47:10 AM,8:47:20 AM,Day Tour,10,0.003,4,4,"1,197.9","1,198.1","1,197.2","1,197.7",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:47:30 AM,8:47:40 AM,Day Tour,10,0.003,4,4,"1,198.1","1,198.1","1,197.2","1,197.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:47:40 AM,8:48:30 AM,Day Tour,50,0.014,1,1,"1,198.1","1,198.5","1,198.1","1,198.5",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:48:30 AM,8:48:40 AM,Day Tour,10,0.003,4,4,"1,198.5","1,198.6","1,197.8","1,198.2",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:48:40 AM,8:49:40 AM,Day Tour,60,0.017,45,45,"1,198.6","1,199.1","1,198.2","1,198.6",[45] Rotary Drilling (Surface),P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:48:40 AM,8:49:40 AM,Day Tour,60,0.017,1,1,"1,198.6","1,199.1","1,198.6","1,199.1",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:49:40 AM,8:49:50 AM,Day Tour,10,0.003,4,4,"1,199.1","1,199.1","1,198.6","1,198.9",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:49:50 AM,8:50:00 AM,Day Tour,10,0.003,1,1,"1,199.1","1,199.3","1,199.1","1,199.3",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:50:00 AM,8:50:10 AM,Day Tour,10,0.003,4,4,"1,199.3","1,199.3","1,198.6","1,199.3",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:50:10 AM,8:50:40 AM,Day Tour,30,0.008,1,1,"1,199.3","1,199.7","1,199.3","1,199.7",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:50:40 AM,8:50:50 AM,Day Tour,10,0.003,4,4,"1,199.7","1,199.9","1,199.1","1,199.5",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:50:50 AM,8:51:30 AM,Day Tour,40,0.011,1,1,"1,199.9","1,200.6","1,199.9","1,200.6",[1] Drilling,P,DR,DRR,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:51:30 AM,8:51:40 AM,Day Tour,10,0.003,4,4,"1,200.6","1,200.6","1,199.1","1,200.1",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:51:50 AM,8:52:00 AM,Day Tour,10,0.003,4,4,"1,200.6","1,200.6","1,199.8","1,200.2",[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/8/19,8:52:10 AM,8:52:20 AM,Day Tour,10,0.003,4,4,"1,200.6","1,200.6","1,199.9","1,200.3",[4] Circulating,P,DR,CIM,
